EventID,case:concept:name,concept:name,time:timestamp,lifecycle:transition,ground_truth_activity
7445,Case_296,A,2023-01-27 10:13:00+00:00,complete,A_middle
7446,Case_518,B2,2023-01-27 10:20:00+00:00,complete,B2
7447,Case_705,A,2023-01-27 10:22:00+00:00,complete,A_middle
7448,Case_319,E1,2023-01-27 10:24:00+00:00,complete,E1
7449,Case_705,F,2023-01-27 10:35:00+00:00,complete,F
7450,Case_466,C,2023-01-27 10:38:00+00:00,complete,C
7451,Case_296,F,2023-01-27 10:40:00+00:00,complete,F
7452,Case_466,D,2023-01-27 10:42:00+00:00,complete,D
7453,Case_466,B1,2023-01-27 10:45:00+00:00,complete,B1
7454,Case_319,E2,2023-01-27 11:00:00+00:00,complete,E2
7455,Case_466,B2,2023-01-27 11:06:00+00:00,complete,B2
7456,Case_795,A,2023-01-27 11:12:00+00:00,complete,A_start
7457,Case_296,A,2023-01-27 11:15:00+00:00,complete,A_end
7458,Case_518,A,2023-01-27 11:16:00+00:00,complete,A_middle
7459,Case_319,A,2023-01-27 11:21:00+00:00,complete,A_end
7460,Case_518,E1,2023-01-27 11:27:00+00:00,complete,E1
7461,Case_795,C,2023-01-27 11:39:00+00:00,complete,C
7462,Case_795,D,2023-01-27 11:40:00+00:00,complete,D
7463,Case_795,B1,2023-01-27 11:41:00+00:00,complete,B1
7464,Case_705,A,2023-01-27 11:45:00+00:00,complete,A_end
7465,Case_518,E2,2023-01-27 12:02:00+00:00,complete,E2
7466,Case_466,A,2023-01-27 12:03:00+00:00,complete,A_middle
7467,Case_795,B2,2023-01-27 12:08:00+00:00,complete,B2
7468,Case_409,A,2023-01-27 12:15:00+00:00,complete,A_start
7469,Case_518,A,2023-01-27 12:25:00+00:00,complete,A_end
7470,Case_466,F,2023-01-27 12:29:00+00:00,complete,F
7471,Case_409,C,2023-01-27 12:31:00+00:00,complete,C
7472,Case_409,D,2023-01-27 12:36:00+00:00,complete,D
7473,Case_409,B1,2023-01-27 12:38:00+00:00,complete,B1
7474,Case_795,A,2023-01-27 12:45:00+00:00,complete,A_middle
7475,Case_795,E1,2023-01-27 12:59:00+00:00,complete,E1
7476,Case_466,A,2023-01-27 13:14:00+00:00,complete,A_end
7477,Case_116,A,2023-01-27 13:22:00+00:00,complete,A_start
7478,Case_409,B2,2023-01-27 13:23:00+00:00,complete,B2
7479,Case_795,E2,2023-01-27 13:27:00+00:00,complete,E2
7480,Case_326,A,2023-01-27 13:31:00+00:00,complete,A_start
7481,Case_326,C,2023-01-27 13:45:00+00:00,complete,C
7482,Case_326,D,2023-01-27 13:46:00+00:00,complete,D
7483,Case_116,C,2023-01-27 13:46:00+00:00,complete,C
7484,Case_116,D,2023-01-27 13:48:00+00:00,complete,D
7485,Case_326,B1,2023-01-27 13:50:00+00:00,complete,B1
7486,Case_116,B1,2023-01-27 13:50:00+00:00,complete,B1
7487,Case_795,A,2023-01-27 13:55:00+00:00,complete,A_end
7488,Case_621,A,2023-01-27 13:58:00+00:00,complete,A_start
7489,Case_409,A,2023-01-27 14:04:00+00:00,complete,A_middle
7490,Case_302,A,2023-01-27 14:04:00+00:00,complete,A_start
7491,Case_326,B2,2023-01-27 14:05:00+00:00,complete,B2
7492,Case_116,B2,2023-01-27 14:15:00+00:00,complete,B2
7493,Case_621,C,2023-01-27 14:23:00+00:00,complete,C
7494,Case_621,B1,2023-01-27 14:25:00+00:00,complete,B1
7495,Case_621,D,2023-01-27 14:27:00+00:00,complete,D
7496,Case_302,C,2023-01-27 14:28:00+00:00,complete,C
7497,Case_302,D,2023-01-27 14:29:00+00:00,complete,D
7498,Case_114,A,2023-01-27 14:31:00+00:00,complete,A_start
7499,Case_302,B1,2023-01-27 14:33:00+00:00,complete,B1
7500,Case_409,F,2023-01-27 14:34:00+00:00,complete,F
7501,Case_114,C,2023-01-27 14:41:00+00:00,complete,C
7502,Case_114,B1,2023-01-27 14:44:00+00:00,complete,B1
7503,Case_114,D,2023-01-27 14:45:00+00:00,complete,D
7504,Case_116,A,2023-01-27 14:55:00+00:00,complete,A_middle
7505,Case_326,A,2023-01-27 14:56:00+00:00,complete,A_middle
7506,Case_621,B2,2023-01-27 15:05:00+00:00,complete,B2
7507,Case_326,F,2023-01-27 15:11:00+00:00,complete,F
7508,Case_114,B2,2023-01-27 15:13:00+00:00,complete,B2
7509,Case_302,B2,2023-01-27 15:14:00+00:00,complete,B2
7510,Case_116,E1,2023-01-27 15:19:00+00:00,complete,E1
7511,Case_964,A,2023-01-27 15:20:00+00:00,complete,A_start
7512,Case_114,A,2023-01-27 15:33:00+00:00,complete,A_middle
7513,Case_621,A,2023-01-27 15:41:00+00:00,complete,A_middle
7514,Case_964,C,2023-01-27 15:41:00+00:00,complete,C
7515,Case_964,D,2023-01-27 15:42:00+00:00,complete,D
7516,Case_964,B1,2023-01-27 15:48:00+00:00,complete,B1
7517,Case_116,E2,2023-01-27 15:49:00+00:00,complete,E2
7518,Case_114,E1,2023-01-27 15:50:00+00:00,complete,E1
7519,Case_409,A,2023-01-27 15:54:00+00:00,complete,A_end
7520,Case_116,A,2023-01-27 16:04:00+00:00,complete,A_end
7521,Case_621,F,2023-01-27 16:08:00+00:00,complete,F
7522,Case_302,A,2023-01-27 16:12:00+00:00,complete,A_middle
7523,Case_964,B2,2023-01-27 16:12:00+00:00,complete,B2
7524,Case_326,A,2023-01-27 16:30:00+00:00,complete,A_end
7525,Case_302,F,2023-01-27 16:33:00+00:00,complete,F
7526,Case_114,E2,2023-01-27 16:34:00+00:00,complete,E2
7527,Case_964,A,2023-01-27 16:46:00+00:00,complete,A_middle
7528,Case_114,A,2023-01-27 16:57:00+00:00,complete,A_end
7529,Case_964,E1,2023-01-27 17:03:00+00:00,complete,E1
7530,Case_952,A,2023-01-27 17:17:00+00:00,complete,A_start
7531,Case_621,A,2023-01-27 17:25:00+00:00,complete,A_end
7532,Case_952,C,2023-01-27 17:28:00+00:00,complete,C
7533,Case_952,D,2023-01-27 17:32:00+00:00,complete,D
7534,Case_952,B1,2023-01-27 17:35:00+00:00,complete,B1
7535,Case_302,A,2023-01-27 17:52:00+00:00,complete,A_end
7536,Case_964,E2,2023-01-27 17:53:00+00:00,complete,E2
7537,Case_952,B2,2023-01-27 18:09:00+00:00,complete,B2
7538,Case_964,A,2023-01-27 18:19:00+00:00,complete,A_end
7539,Case_209,A,2023-01-27 18:35:00+00:00,complete,A_start
7540,Case_952,A,2023-01-27 18:42:00+00:00,complete,A_middle
7541,Case_212,A,2023-01-27 18:44:00+00:00,complete,A_start
7542,Case_880,A,2023-01-27 18:49:00+00:00,complete,A_start
7543,Case_952,F,2023-01-27 18:52:00+00:00,complete,F
7544,Case_209,C,2023-01-27 18:57:00+00:00,complete,C
7545,Case_209,D,2023-01-27 19:00:00+00:00,complete,D
7546,Case_209,B1,2023-01-27 19:03:00+00:00,complete,B1
7547,Case_880,C,2023-01-27 19:06:00+00:00,complete,C
7548,Case_880,B1,2023-01-27 19:10:00+00:00,complete,B1
7549,Case_880,D,2023-01-27 19:11:00+00:00,complete,D
7550,Case_212,C,2023-01-27 19:13:00+00:00,complete,C
7551,Case_212,D,2023-01-27 19:15:00+00:00,complete,D
7552,Case_212,B1,2023-01-27 19:19:00+00:00,complete,B1
7553,Case_880,B2,2023-01-27 19:31:00+00:00,complete,B2
7554,Case_209,B2,2023-01-27 19:33:00+00:00,complete,B2
7555,Case_212,B2,2023-01-27 19:38:00+00:00,complete,B2
7556,Case_28,A,2023-01-27 19:38:00+00:00,complete,A_start
7557,Case_820,A,2023-01-27 19:59:00+00:00,complete,A_start
7558,Case_28,C,2023-01-27 20:02:00+00:00,complete,C
7559,Case_209,A,2023-01-27 20:03:00+00:00,complete,A_middle
7560,Case_28,D,2023-01-27 20:06:00+00:00,complete,D
7561,Case_952,A,2023-01-27 20:07:00+00:00,complete,A_end
7562,Case_28,B1,2023-01-27 20:09:00+00:00,complete,B1
7563,Case_914,A,2023-01-27 20:12:00+00:00,complete,A_start
7564,Case_820,C,2023-01-27 20:17:00+00:00,complete,C
7565,Case_212,A,2023-01-27 20:19:00+00:00,complete,A_middle
7566,Case_820,B1,2023-01-27 20:22:00+00:00,complete,B1
7567,Case_820,D,2023-01-27 20:22:00+00:00,complete,D
7568,Case_209,F,2023-01-27 20:30:00+00:00,complete,F
7569,Case_914,C,2023-01-27 20:30:00+00:00,complete,C
7570,Case_880,A,2023-01-27 20:32:00+00:00,complete,A_middle
7571,Case_212,F,2023-01-27 20:33:00+00:00,complete,F
7572,Case_914,D,2023-01-27 20:34:00+00:00,complete,D
7573,Case_914,B1,2023-01-27 20:35:00+00:00,complete,B1
7574,Case_820,B2,2023-01-27 20:48:00+00:00,complete,B2
7575,Case_28,B2,2023-01-27 20:54:00+00:00,complete,B2
7576,Case_11,A,2023-01-27 20:58:00+00:00,complete,A_start
7577,Case_880,E1,2023-01-27 20:59:00+00:00,complete,E1
7578,Case_914,B2,2023-01-27 21:00:00+00:00,complete,B2
7579,Case_28,A,2023-01-27 21:17:00+00:00,complete,A_middle
7580,Case_11,C,2023-01-27 21:26:00+00:00,complete,C
7581,Case_11,D,2023-01-27 21:27:00+00:00,complete,D
7582,Case_11,B1,2023-01-27 21:29:00+00:00,complete,B1
7583,Case_28,F,2023-01-27 21:37:00+00:00,complete,F
7584,Case_880,E2,2023-01-27 21:40:00+00:00,complete,E2
7585,Case_820,A,2023-01-27 21:41:00+00:00,complete,A_middle
7586,Case_209,A,2023-01-27 21:41:00+00:00,complete,A_end
7587,Case_212,A,2023-01-27 21:44:00+00:00,complete,A_end
7588,Case_820,E1,2023-01-27 21:52:00+00:00,complete,E1
7589,Case_914,A,2023-01-27 21:58:00+00:00,complete,A_middle
7590,Case_11,B2,2023-01-27 22:06:00+00:00,complete,B2
7591,Case_880,A,2023-01-27 22:12:00+00:00,complete,A_end
7592,Case_820,E2,2023-01-27 22:19:00+00:00,complete,E2
7593,Case_914,F,2023-01-27 22:20:00+00:00,complete,F
7594,Case_651,A,2023-01-27 22:30:00+00:00,complete,A_start
7595,Case_820,A,2023-01-27 22:35:00+00:00,complete,A_end
7596,Case_28,A,2023-01-27 22:38:00+00:00,complete,A_end
7597,Case_713,A,2023-01-27 22:43:00+00:00,complete,A_start
7598,Case_651,C,2023-01-27 22:50:00+00:00,complete,C
7599,Case_651,D,2023-01-27 22:51:00+00:00,complete,D
7600,Case_11,A,2023-01-27 22:53:00+00:00,complete,A_middle
7601,Case_651,B1,2023-01-27 22:57:00+00:00,complete,B1
7602,Case_914,A,2023-01-27 23:00:00+00:00,complete,A_end
7603,Case_11,E1,2023-01-27 23:05:00+00:00,complete,E1
7604,Case_749,A,2023-01-27 23:08:00+00:00,complete,A_start
7605,Case_713,C,2023-01-27 23:11:00+00:00,complete,C
7606,Case_713,B1,2023-01-27 23:14:00+00:00,complete,B1
7607,Case_713,D,2023-01-27 23:14:00+00:00,complete,D
7608,Case_651,B2,2023-01-27 23:15:00+00:00,complete,B2
7609,Case_749,C,2023-01-27 23:28:00+00:00,complete,C
7610,Case_749,D,2023-01-27 23:30:00+00:00,complete,D
7611,Case_11,E2,2023-01-27 23:31:00+00:00,complete,E2
7612,Case_713,B2,2023-01-27 23:32:00+00:00,complete,B2
7613,Case_749,B1,2023-01-27 23:34:00+00:00,complete,B1
7614,Case_11,A,2023-01-27 23:51:00+00:00,complete,A_end
7615,Case_651,A,2023-01-27 23:56:00+00:00,complete,A_middle
7616,Case_749,B2,2023-01-28 00:08:00+00:00,complete,B2
7617,Case_651,F,2023-01-28 00:21:00+00:00,complete,F
7618,Case_713,A,2023-01-28 00:32:00+00:00,complete,A_middle
7619,Case_902,A,2023-01-28 00:36:00+00:00,complete,A_start
7620,Case_902,C,2023-01-28 00:48:00+00:00,complete,C
7621,Case_713,E1,2023-01-28 00:49:00+00:00,complete,E1
7622,Case_902,D,2023-01-28 00:49:00+00:00,complete,D
7623,Case_902,B1,2023-01-28 00:52:00+00:00,complete,B1
7624,Case_749,A,2023-01-28 00:56:00+00:00,complete,A_middle
7625,Case_651,A,2023-01-28 00:57:00+00:00,complete,A_end
7626,Case_749,E1,2023-01-28 01:09:00+00:00,complete,E1
7627,Case_320,A,2023-01-28 01:22:00+00:00,complete,A_start
7628,Case_320,C,2023-01-28 01:33:00+00:00,complete,C
7629,Case_902,B2,2023-01-28 01:35:00+00:00,complete,B2
7630,Case_713,E2,2023-01-28 01:35:00+00:00,complete,E2
7631,Case_320,B1,2023-01-28 01:38:00+00:00,complete,B1
7632,Case_320,D,2023-01-28 01:38:00+00:00,complete,D
7633,Case_749,E2,2023-01-28 01:47:00+00:00,complete,E2
7634,Case_713,A,2023-01-28 01:51:00+00:00,complete,A_end
7635,Case_320,B2,2023-01-28 01:55:00+00:00,complete,B2
7636,Case_312,A,2023-01-28 01:56:00+00:00,complete,A_start
7637,Case_928,A,2023-01-28 01:56:00+00:00,complete,A_start
7638,Case_902,A,2023-01-28 01:59:00+00:00,complete,A_middle
7639,Case_749,A,2023-01-28 02:05:00+00:00,complete,A_end
7640,Case_902,F,2023-01-28 02:13:00+00:00,complete,F
7641,Case_312,C,2023-01-28 02:18:00+00:00,complete,C
7642,Case_928,C,2023-01-28 02:20:00+00:00,complete,C
7643,Case_575,A,2023-01-28 02:23:00+00:00,complete,A_start
7644,Case_312,D,2023-01-28 02:23:00+00:00,complete,D
7645,Case_312,B1,2023-01-28 02:23:00+00:00,complete,B1
7646,Case_928,D,2023-01-28 02:24:00+00:00,complete,D
7647,Case_928,B1,2023-01-28 02:26:00+00:00,complete,B1
7648,Case_320,A,2023-01-28 02:43:00+00:00,complete,A_middle
7649,Case_928,B2,2023-01-28 02:44:00+00:00,complete,B2
7650,Case_312,B2,2023-01-28 02:45:00+00:00,complete,B2
7651,Case_575,C,2023-01-28 02:47:00+00:00,complete,C
7652,Case_575,B1,2023-01-28 02:50:00+00:00,complete,B1
7653,Case_575,D,2023-01-28 02:50:00+00:00,complete,D
7654,Case_134,A,2023-01-28 02:52:00+00:00,complete,A_start
7655,Case_320,E1,2023-01-28 02:54:00+00:00,complete,E1
7656,Case_872,A,2023-01-28 03:07:00+00:00,complete,A_start
7657,Case_134,C,2023-01-28 03:08:00+00:00,complete,C
7658,Case_575,B2,2023-01-28 03:08:00+00:00,complete,B2
7659,Case_772,A,2023-01-28 03:09:00+00:00,complete,A_start
7660,Case_134,D,2023-01-28 03:13:00+00:00,complete,D
7661,Case_134,B1,2023-01-28 03:15:00+00:00,complete,B1
7662,Case_902,A,2023-01-28 03:16:00+00:00,complete,A_end
7663,Case_320,E2,2023-01-28 03:23:00+00:00,complete,E2
7664,Case_130,A,2023-01-28 03:26:00+00:00,complete,A_start
7665,Case_772,C,2023-01-28 03:30:00+00:00,complete,C
7666,Case_872,C,2023-01-28 03:31:00+00:00,complete,C
7667,Case_772,B1,2023-01-28 03:33:00+00:00,complete,B1
7668,Case_872,D,2023-01-28 03:33:00+00:00,complete,D
7669,Case_872,B1,2023-01-28 03:33:00+00:00,complete,B1
7670,Case_772,D,2023-01-28 03:35:00+00:00,complete,D
7671,Case_130,C,2023-01-28 03:36:00+00:00,complete,C
7672,Case_470,A,2023-01-28 03:36:00+00:00,complete,A_start
7673,Case_928,A,2023-01-28 03:40:00+00:00,complete,A_middle
7674,Case_130,D,2023-01-28 03:41:00+00:00,complete,D
7675,Case_312,A,2023-01-28 03:43:00+00:00,complete,A_middle
7676,Case_130,B1,2023-01-28 03:43:00+00:00,complete,B1
7677,Case_134,B2,2023-01-28 03:46:00+00:00,complete,B2
7678,Case_470,C,2023-01-28 03:47:00+00:00,complete,C
7679,Case_872,B2,2023-01-28 03:49:00+00:00,complete,B2
7680,Case_320,A,2023-01-28 03:50:00+00:00,complete,A_end
7681,Case_470,B1,2023-01-28 03:50:00+00:00,complete,B1
7682,Case_470,D,2023-01-28 03:50:00+00:00,complete,D
7683,Case_822,A,2023-01-28 03:51:00+00:00,complete,A_start
7684,Case_772,B2,2023-01-28 03:52:00+00:00,complete,B2
7685,Case_575,A,2023-01-28 03:52:00+00:00,complete,A_middle
7686,Case_130,B2,2023-01-28 04:02:00+00:00,complete,B2
7687,Case_575,E1,2023-01-28 04:02:00+00:00,complete,E1
7688,Case_928,E1,2023-01-28 04:10:00+00:00,complete,E1
7689,Case_312,F,2023-01-28 04:12:00+00:00,complete,F
7690,Case_822,C,2023-01-28 04:16:00+00:00,complete,C
7691,Case_872,A,2023-01-28 04:17:00+00:00,complete,A_middle
7692,Case_822,D,2023-01-28 04:20:00+00:00,complete,D
7693,Case_822,B1,2023-01-28 04:23:00+00:00,complete,B1
7694,Case_575,E2,2023-01-28 04:24:00+00:00,complete,E2
7695,Case_470,B2,2023-01-28 04:25:00+00:00,complete,B2
7696,Case_134,A,2023-01-28 04:35:00+00:00,complete,A_middle
7697,Case_872,E1,2023-01-28 04:36:00+00:00,complete,E1
7698,Case_772,A,2023-01-28 04:42:00+00:00,complete,A_middle
7699,Case_822,B2,2023-01-28 04:48:00+00:00,complete,B2
7700,Case_130,A,2023-01-28 04:48:00+00:00,complete,A_middle
7701,Case_928,E2,2023-01-28 04:55:00+00:00,complete,E2
7702,Case_134,F,2023-01-28 04:56:00+00:00,complete,F
7703,Case_575,A,2023-01-28 04:57:00+00:00,complete,A_end
7704,Case_470,A,2023-01-28 04:57:00+00:00,complete,A_middle
7705,Case_772,E1,2023-01-28 05:01:00+00:00,complete,E1
7706,Case_130,E1,2023-01-28 05:05:00+00:00,complete,E1
7707,Case_470,F,2023-01-28 05:09:00+00:00,complete,F
7708,Case_928,A,2023-01-28 05:10:00+00:00,complete,A_end
7709,Case_312,A,2023-01-28 05:11:00+00:00,complete,A_end
7710,Case_942,A,2023-01-28 05:12:00+00:00,complete,A_start
7711,Case_872,E2,2023-01-28 05:12:00+00:00,complete,E2
7712,Case_772,E2,2023-01-28 05:30:00+00:00,complete,E2
7713,Case_942,C,2023-01-28 05:35:00+00:00,complete,C
7714,Case_942,D,2023-01-28 05:37:00+00:00,complete,D
7715,Case_942,B1,2023-01-28 05:40:00+00:00,complete,B1
7716,Case_822,A,2023-01-28 05:45:00+00:00,complete,A_middle
7717,Case_872,A,2023-01-28 05:47:00+00:00,complete,A_end
7718,Case_130,E2,2023-01-28 05:51:00+00:00,complete,E2
7719,Case_772,A,2023-01-28 05:56:00+00:00,complete,A_end
7720,Case_134,A,2023-01-28 06:10:00+00:00,complete,A_end
7721,Case_168,A,2023-01-28 06:12:00+00:00,complete,A_start
7722,Case_822,E1,2023-01-28 06:13:00+00:00,complete,E1
7723,Case_130,A,2023-01-28 06:23:00+00:00,complete,A_end
7724,Case_942,B2,2023-01-28 06:23:00+00:00,complete,B2
7725,Case_470,A,2023-01-28 06:26:00+00:00,complete,A_end
7726,Case_168,C,2023-01-28 06:42:00+00:00,complete,C
7727,Case_168,D,2023-01-28 06:44:00+00:00,complete,D
7728,Case_942,A,2023-01-28 06:45:00+00:00,complete,A_middle
7729,Case_168,B1,2023-01-28 06:48:00+00:00,complete,B1
7730,Case_822,E2,2023-01-28 06:52:00+00:00,complete,E2
7731,Case_168,B2,2023-01-28 07:09:00+00:00,complete,B2
7732,Case_942,F,2023-01-28 07:10:00+00:00,complete,F
7733,Case_822,A,2023-01-28 07:16:00+00:00,complete,A_end
7734,Case_168,A,2023-01-28 07:44:00+00:00,complete,A_middle
7735,Case_942,A,2023-01-28 07:45:00+00:00,complete,A_end
7736,Case_718,A,2023-01-28 07:48:00+00:00,complete,A_start
7737,Case_168,E1,2023-01-28 08:09:00+00:00,complete,E1
7738,Case_718,C,2023-01-28 08:10:00+00:00,complete,C
7739,Case_718,B1,2023-01-28 08:12:00+00:00,complete,B1
7740,Case_718,D,2023-01-28 08:14:00+00:00,complete,D
7741,Case_718,B2,2023-01-28 08:38:00+00:00,complete,B2
7742,Case_718,A,2023-01-28 08:58:00+00:00,complete,A_middle
7743,Case_168,E2,2023-01-28 08:59:00+00:00,complete,E2
7744,Case_718,F,2023-01-28 09:10:00+00:00,complete,F
7745,Case_168,A,2023-01-28 09:24:00+00:00,complete,A_end
7746,Case_19,A,2023-01-28 09:33:00+00:00,complete,A_start
7747,Case_19,C,2023-01-28 09:46:00+00:00,complete,C
7748,Case_19,B1,2023-01-28 09:49:00+00:00,complete,B1
7749,Case_19,D,2023-01-28 09:49:00+00:00,complete,D
7750,Case_718,A,2023-01-28 10:20:00+00:00,complete,A_end
7751,Case_19,B2,2023-01-28 10:24:00+00:00,complete,B2
7752,Case_633,A,2023-01-28 10:54:00+00:00,complete,A_start
7753,Case_633,C,2023-01-28 11:10:00+00:00,complete,C
7754,Case_633,D,2023-01-28 11:13:00+00:00,complete,D
7755,Case_633,B1,2023-01-28 11:13:00+00:00,complete,B1
7756,Case_19,A,2023-01-28 11:21:00+00:00,complete,A_middle
7757,Case_946,A,2023-01-28 11:24:00+00:00,complete,A_start
7758,Case_44,A,2023-01-28 11:25:00+00:00,complete,A_start
7759,Case_44,C,2023-01-28 11:39:00+00:00,complete,C
7760,Case_44,D,2023-01-28 11:40:00+00:00,complete,D
7761,Case_946,C,2023-01-28 11:41:00+00:00,complete,C
7762,Case_19,F,2023-01-28 11:42:00+00:00,complete,F
7763,Case_44,B1,2023-01-28 11:42:00+00:00,complete,B1
7764,Case_946,D,2023-01-28 11:43:00+00:00,complete,D
7765,Case_946,B1,2023-01-28 11:44:00+00:00,complete,B1
7766,Case_633,B2,2023-01-28 11:56:00+00:00,complete,B2
7767,Case_44,B2,2023-01-28 12:06:00+00:00,complete,B2
7768,Case_19,A,2023-01-28 12:18:00+00:00,complete,A_end
7769,Case_946,B2,2023-01-28 12:25:00+00:00,complete,B2
7770,Case_633,A,2023-01-28 12:32:00+00:00,complete,A_middle
7771,Case_377,A,2023-01-28 12:38:00+00:00,complete,A_start
7772,Case_633,F,2023-01-28 12:47:00+00:00,complete,F
7773,Case_377,C,2023-01-28 12:53:00+00:00,complete,C
7774,Case_44,A,2023-01-28 12:55:00+00:00,complete,A_middle
7775,Case_377,D,2023-01-28 12:58:00+00:00,complete,D
7776,Case_377,B1,2023-01-28 12:58:00+00:00,complete,B1
7777,Case_946,A,2023-01-28 13:01:00+00:00,complete,A_middle
7778,Case_44,F,2023-01-28 13:12:00+00:00,complete,F
7779,Case_946,F,2023-01-28 13:14:00+00:00,complete,F
7780,Case_377,B2,2023-01-28 13:41:00+00:00,complete,B2
7781,Case_699,A,2023-01-28 13:47:00+00:00,complete,A_start
7782,Case_633,A,2023-01-28 13:57:00+00:00,complete,A_end
7783,Case_699,C,2023-01-28 14:03:00+00:00,complete,C
7784,Case_699,D,2023-01-28 14:08:00+00:00,complete,D
7785,Case_475,A,2023-01-28 14:08:00+00:00,complete,A_start
7786,Case_44,A,2023-01-28 14:10:00+00:00,complete,A_end
7787,Case_699,B1,2023-01-28 14:10:00+00:00,complete,B1
7788,Case_871,A,2023-01-28 14:15:00+00:00,complete,A_start
7789,Case_377,A,2023-01-28 14:23:00+00:00,complete,A_middle
7790,Case_475,C,2023-01-28 14:25:00+00:00,complete,C
7791,Case_475,D,2023-01-28 14:26:00+00:00,complete,D
7792,Case_475,B1,2023-01-28 14:31:00+00:00,complete,B1
7793,Case_946,A,2023-01-28 14:32:00+00:00,complete,A_end
7794,Case_191,A,2023-01-28 14:33:00+00:00,complete,A_start
7795,Case_871,C,2023-01-28 14:35:00+00:00,complete,C
7796,Case_699,B2,2023-01-28 14:36:00+00:00,complete,B2
7797,Case_871,D,2023-01-28 14:36:00+00:00,complete,D
7798,Case_377,F,2023-01-28 14:36:00+00:00,complete,F
7799,Case_519,A,2023-01-28 14:38:00+00:00,complete,A_start
7800,Case_871,B1,2023-01-28 14:39:00+00:00,complete,B1
7801,Case_191,C,2023-01-28 14:49:00+00:00,complete,C
7802,Case_191,D,2023-01-28 14:50:00+00:00,complete,D
7803,Case_191,B1,2023-01-28 14:54:00+00:00,complete,B1
7804,Case_475,B2,2023-01-28 15:04:00+00:00,complete,B2
7805,Case_519,C,2023-01-28 15:08:00+00:00,complete,C
7806,Case_519,D,2023-01-28 15:13:00+00:00,complete,D
7807,Case_519,B1,2023-01-28 15:13:00+00:00,complete,B1
7808,Case_700,A,2023-01-28 15:16:00+00:00,complete,A_start
7809,Case_699,A,2023-01-28 15:16:00+00:00,complete,A_middle
7810,Case_377,A,2023-01-28 15:19:00+00:00,complete,A_end
7811,Case_871,B2,2023-01-28 15:21:00+00:00,complete,B2
7812,Case_191,B2,2023-01-28 15:34:00+00:00,complete,B2
7813,Case_700,C,2023-01-28 15:42:00+00:00,complete,C
7814,Case_519,B2,2023-01-28 15:44:00+00:00,complete,B2
7815,Case_699,F,2023-01-28 15:45:00+00:00,complete,F
7816,Case_700,D,2023-01-28 15:46:00+00:00,complete,D
7817,Case_700,B1,2023-01-28 15:47:00+00:00,complete,B1
7818,Case_871,A,2023-01-28 15:49:00+00:00,complete,A_middle
7819,Case_475,A,2023-01-28 15:53:00+00:00,complete,A_middle
7820,Case_871,E1,2023-01-28 16:15:00+00:00,complete,E1
7821,Case_700,B2,2023-01-28 16:17:00+00:00,complete,B2
7822,Case_475,F,2023-01-28 16:20:00+00:00,complete,F
7823,Case_191,A,2023-01-28 16:33:00+00:00,complete,A_middle
7824,Case_519,A,2023-01-28 16:33:00+00:00,complete,A_middle
7825,Case_191,F,2023-01-28 16:45:00+00:00,complete,F
7826,Case_519,F,2023-01-28 16:48:00+00:00,complete,F
7827,Case_700,A,2023-01-28 16:56:00+00:00,complete,A_middle
7828,Case_699,A,2023-01-28 17:00:00+00:00,complete,A_end
7829,Case_871,E2,2023-01-28 17:03:00+00:00,complete,E2
7830,Case_475,A,2023-01-28 17:04:00+00:00,complete,A_end
7831,Case_160,A,2023-01-28 17:09:00+00:00,complete,A_start
7832,Case_78,A,2023-01-28 17:20:00+00:00,complete,A_start
7833,Case_700,F,2023-01-28 17:24:00+00:00,complete,F
7834,Case_871,A,2023-01-28 17:33:00+00:00,complete,A_end
7835,Case_160,C,2023-01-28 17:39:00+00:00,complete,C
7836,Case_160,D,2023-01-28 17:41:00+00:00,complete,D
7837,Case_78,C,2023-01-28 17:42:00+00:00,complete,C
7838,Case_160,B1,2023-01-28 17:42:00+00:00,complete,B1
7839,Case_78,D,2023-01-28 17:44:00+00:00,complete,D
7840,Case_191,A,2023-01-28 17:44:00+00:00,complete,A_end
7841,Case_78,B1,2023-01-28 17:46:00+00:00,complete,B1
7842,Case_519,A,2023-01-28 17:46:00+00:00,complete,A_end
7843,Case_886,A,2023-01-28 17:52:00+00:00,complete,A_start
7844,Case_160,B2,2023-01-28 18:11:00+00:00,complete,B2
7845,Case_78,B2,2023-01-28 18:18:00+00:00,complete,B2
7846,Case_886,C,2023-01-28 18:18:00+00:00,complete,C
7847,Case_886,D,2023-01-28 18:20:00+00:00,complete,D
7848,Case_886,B1,2023-01-28 18:20:00+00:00,complete,B1
7849,Case_700,A,2023-01-28 18:36:00+00:00,complete,A_end
7850,Case_759,A,2023-01-28 18:38:00+00:00,complete,A_start
7851,Case_160,A,2023-01-28 18:46:00+00:00,complete,A_middle
7852,Case_78,A,2023-01-28 18:48:00+00:00,complete,A_middle
7853,Case_886,B2,2023-01-28 18:49:00+00:00,complete,B2
7854,Case_78,E1,2023-01-28 19:02:00+00:00,complete,E1
7855,Case_759,C,2023-01-28 19:02:00+00:00,complete,C
7856,Case_759,D,2023-01-28 19:06:00+00:00,complete,D
7857,Case_759,B1,2023-01-28 19:07:00+00:00,complete,B1
7858,Case_160,F,2023-01-28 19:08:00+00:00,complete,F
7859,Case_78,E2,2023-01-28 19:31:00+00:00,complete,E2
7860,Case_759,B2,2023-01-28 19:32:00+00:00,complete,B2
