EventID,Timestamp,OrgLabel,org:resource,concept:name,lifecycle:transition,case:concept:name
9323,9323,I,artificial,I,complete,"859 [A, B, E, D, C, F, G, I, H, J, K, F, G, I, H]"
9324,9324,I,artificial,I,complete,"86 [A, B, D, E, C, F, G, H, I]"
9325,9325,H,artificial,H,complete,"86 [A, B, D, E, C, F, G, H, I]"
9326,9326,A,artificial,A,complete,"86 [A, B, D, E, C, F, G, H, I]"
9327,9327,B,artificial,D_Dupli,complete,"86 [A, B, D, E, C, F, G, H, I]"
9328,9328,D,artificial,D_Dupli,complete,"86 [A, B, D, E, C, F, G, H, I]"
9329,9329,E,artificial,D_Dupli,complete,"86 [A, B, D, E, C, F, G, H, I]"
9330,9330,C,artificial,D_Dupli,complete,"86 [A, B, D, E, C, F, G, H, I]"
9331,9331,F,artificial,F,complete,"86 [A, B, D, E, C, F, G, H, I]"
9332,9332,G,artificial,G,complete,"86 [A, B, D, E, C, F, G, H, I]"
9333,9333,F,artificial,F,complete,"860 [B, A, E, D, C, F, G, I, H, N, M, O, F, G, I, H]"
9334,9334,H,artificial,H,complete,"860 [B, A, E, D, C, F, G, I, H, N, M, O, F, G, I, H]"
9335,9335,I,artificial,I,complete,"860 [B, A, E, D, C, F, G, I, H, N, M, O, F, G, I, H]"
9336,9336,G,artificial,G,complete,"860 [B, A, E, D, C, F, G, I, H, N, M, O, F, G, I, H]"
9337,9337,F,artificial,F,complete,"860 [B, A, E, D, C, F, G, I, H, N, M, O, F, G, I, H]"
9338,9338,O,artificial,O,complete,"860 [B, A, E, D, C, F, G, I, H, N, M, O, F, G, I, H]"
9339,9339,M,artificial,M,complete,"860 [B, A, E, D, C, F, G, I, H, N, M, O, F, G, I, H]"
9340,9340,C,artificial,D_Dupli,complete,"860 [B, A, E, D, C, F, G, I, H, N, M, O, F, G, I, H]"
9341,9341,H,artificial,H,complete,"860 [B, A, E, D, C, F, G, I, H, N, M, O, F, G, I, H]"
9342,9342,I,artificial,I,complete,"860 [B, A, E, D, C, F, G, I, H, N, M, O, F, G, I, H]"
9343,9343,G,artificial,G,complete,"860 [B, A, E, D, C, F, G, I, H, N, M, O, F, G, I, H]"
9344,9344,B,artificial,D_Dupli,complete,"860 [B, A, E, D, C, F, G, I, H, N, M, O, F, G, I, H]"
9345,9345,A,artificial,A,complete,"860 [B, A, E, D, C, F, G, I, H, N, M, O, F, G, I, H]"
9346,9346,E,artificial,D_Dupli,complete,"860 [B, A, E, D, C, F, G, I, H, N, M, O, F, G, I, H]"
9347,9347,D,artificial,D_Dupli,complete,"860 [B, A, E, D, C, F, G, I, H, N, M, O, F, G, I, H]"
9348,9348,N,artificial,N,complete,"860 [B, A, E, D, C, F, G, I, H, N, M, O, F, G, I, H]"
9349,9349,I,artificial,I,complete,"861 [A, B, C, E, D, F, G, H, I]"
9350,9350,H,artificial,H,complete,"861 [A, B, C, E, D, F, G, H, I]"
9351,9351,G,artificial,G,complete,"861 [A, B, C, E, D, F, G, H, I]"
9352,9352,F,artificial,F,complete,"861 [A, B, C, E, D, F, G, H, I]"
9353,9353,E,artificial,D_Dupli,complete,"861 [A, B, C, E, D, F, G, H, I]"
9354,9354,C,artificial,D_Dupli,complete,"861 [A, B, C, E, D, F, G, H, I]"
9355,9355,B,artificial,D_Dupli,complete,"861 [A, B, C, E, D, F, G, H, I]"
9356,9356,A,artificial,A,complete,"861 [A, B, C, E, D, F, G, H, I]"
9357,9357,D,artificial,D_Dupli,complete,"861 [A, B, C, E, D, F, G, H, I]"
9358,9358,G,artificial,G,complete,"862 [B, A, E, C, D, F, G, H, I]"
9359,9359,I,artificial,I,complete,"862 [B, A, E, C, D, F, G, H, I]"
9360,9360,H,artificial,H,complete,"862 [B, A, E, C, D, F, G, H, I]"
9361,9361,F,artificial,F,complete,"862 [B, A, E, C, D, F, G, H, I]"
9362,9362,A,artificial,A,complete,"862 [B, A, E, C, D, F, G, H, I]"
9363,9363,C,artificial,D_Dupli,complete,"862 [B, A, E, C, D, F, G, H, I]"
9364,9364,E,artificial,D_Dupli,complete,"862 [B, A, E, C, D, F, G, H, I]"
9365,9365,D,artificial,D_Dupli,complete,"862 [B, A, E, C, D, F, G, H, I]"
9366,9366,B,artificial,D_Dupli,complete,"862 [B, A, E, C, D, F, G, H, I]"
9367,9367,H,artificial,H,complete,"863 [A, B, C, D, E, F, G, I, H]"
9368,9368,I,artificial,I,complete,"863 [A, B, C, D, E, F, G, I, H]"
9369,9369,G,artificial,G,complete,"863 [A, B, C, D, E, F, G, I, H]"
9370,9370,F,artificial,F,complete,"863 [A, B, C, D, E, F, G, I, H]"
9371,9371,A,artificial,A,complete,"863 [A, B, C, D, E, F, G, I, H]"
9372,9372,D,artificial,D_Dupli,complete,"863 [A, B, C, D, E, F, G, I, H]"
9373,9373,C,artificial,D_Dupli,complete,"863 [A, B, C, D, E, F, G, I, H]"
9374,9374,B,artificial,D_Dupli,complete,"863 [A, B, C, D, E, F, G, I, H]"
9375,9375,E,artificial,D_Dupli,complete,"863 [A, B, C, D, E, F, G, I, H]"
9376,9376,H,artificial,H,complete,"864 [A, B, D, E, C, F, G, I, H]"
9377,9377,G,artificial,G,complete,"864 [A, B, D, E, C, F, G, I, H]"
9378,9378,F,artificial,F,complete,"864 [A, B, D, E, C, F, G, I, H]"
9379,9379,I,artificial,I,complete,"864 [A, B, D, E, C, F, G, I, H]"
9380,9380,E,artificial,D_Dupli,complete,"864 [A, B, D, E, C, F, G, I, H]"
9381,9381,B,artificial,D_Dupli,complete,"864 [A, B, D, E, C, F, G, I, H]"
9382,9382,A,artificial,A,complete,"864 [A, B, D, E, C, F, G, I, H]"
9383,9383,C,artificial,D_Dupli,complete,"864 [A, B, D, E, C, F, G, I, H]"
9384,9384,D,artificial,D_Dupli,complete,"864 [A, B, D, E, C, F, G, I, H]"
9385,9385,H,artificial,H,complete,"865 [B, A, C, E, D, F, G, I, H]"
9386,9386,B,artificial,D_Dupli,complete,"865 [B, A, C, E, D, F, G, I, H]"
9387,9387,A,artificial,A,complete,"865 [B, A, C, E, D, F, G, I, H]"
9388,9388,C,artificial,D_Dupli,complete,"865 [B, A, C, E, D, F, G, I, H]"
9389,9389,E,artificial,D_Dupli,complete,"865 [B, A, C, E, D, F, G, I, H]"
9390,9390,D,artificial,D_Dupli,complete,"865 [B, A, C, E, D, F, G, I, H]"
9391,9391,G,artificial,G,complete,"865 [B, A, C, E, D, F, G, I, H]"
9392,9392,I,artificial,I,complete,"865 [B, A, C, E, D, F, G, I, H]"
9393,9393,F,artificial,F,complete,"865 [B, A, C, E, D, F, G, I, H]"
9394,9394,H,artificial,H,complete,"866 [B, A, C, E, D, F, G, H, I]"
9395,9395,B,artificial,D_Dupli,complete,"866 [B, A, C, E, D, F, G, H, I]"
9396,9396,A,artificial,A,complete,"866 [B, A, C, E, D, F, G, H, I]"
9397,9397,C,artificial,D_Dupli,complete,"866 [B, A, C, E, D, F, G, H, I]"
9398,9398,E,artificial,D_Dupli,complete,"866 [B, A, C, E, D, F, G, H, I]"
9399,9399,D,artificial,D_Dupli,complete,"866 [B, A, C, E, D, F, G, H, I]"
9400,9400,F,artificial,F,complete,"866 [B, A, C, E, D, F, G, H, I]"
9401,9401,G,artificial,G,complete,"866 [B, A, C, E, D, F, G, H, I]"
9402,9402,I,artificial,I,complete,"866 [B, A, C, E, D, F, G, H, I]"
9403,9403,A,artificial,A,complete,"867 [A, B, C, D, E, F, G, H, I]"
9404,9404,B,artificial,D_Dupli,complete,"867 [A, B, C, D, E, F, G, H, I]"
9405,9405,C,artificial,D_Dupli,complete,"867 [A, B, C, D, E, F, G, H, I]"
9406,9406,D,artificial,D_Dupli,complete,"867 [A, B, C, D, E, F, G, H, I]"
9407,9407,I,artificial,I,complete,"867 [A, B, C, D, E, F, G, H, I]"
9408,9408,F,artificial,F,complete,"867 [A, B, C, D, E, F, G, H, I]"
9409,9409,G,artificial,G,complete,"867 [A, B, C, D, E, F, G, H, I]"
9410,9410,E,artificial,D_Dupli,complete,"867 [A, B, C, D, E, F, G, H, I]"
9411,9411,H,artificial,H,complete,"867 [A, B, C, D, E, F, G, H, I]"
9412,9412,H,artificial,H,complete,"868 [B, A, D, C, E, F, G, I, H]"
9413,9413,I,artificial,I,complete,"868 [B, A, D, C, E, F, G, I, H]"
9414,9414,B,artificial,D_Dupli,complete,"868 [B, A, D, C, E, F, G, I, H]"
9415,9415,A,artificial,A,complete,"868 [B, A, D, C, E, F, G, I, H]"
9416,9416,D,artificial,D_Dupli,complete,"868 [B, A, D, C, E, F, G, I, H]"
9417,9417,C,artificial,D_Dupli,complete,"868 [B, A, D, C, E, F, G, I, H]"
9418,9418,E,artificial,D_Dupli,complete,"868 [B, A, D, C, E, F, G, I, H]"
9419,9419,F,artificial,F,complete,"868 [B, A, D, C, E, F, G, I, H]"
9420,9420,G,artificial,G,complete,"868 [B, A, D, C, E, F, G, I, H]"
9421,9421,H,artificial,H,complete,"869 [B, A, E, C, D, F, G, I, H]"
9422,9422,I,artificial,I,complete,"869 [B, A, E, C, D, F, G, I, H]"
9423,9423,F,artificial,F,complete,"869 [B, A, E, C, D, F, G, I, H]"
9424,9424,G,artificial,G,complete,"869 [B, A, E, C, D, F, G, I, H]"
9425,9425,C,artificial,D_Dupli,complete,"869 [B, A, E, C, D, F, G, I, H]"
9426,9426,E,artificial,D_Dupli,complete,"869 [B, A, E, C, D, F, G, I, H]"
9427,9427,A,artificial,A,complete,"869 [B, A, E, C, D, F, G, I, H]"
9428,9428,D,artificial,D_Dupli,complete,"869 [B, A, E, C, D, F, G, I, H]"
9429,9429,B,artificial,D_Dupli,complete,"869 [B, A, E, C, D, F, G, I, H]"
9430,9430,B,artificial,D_Dupli,complete,"87 [B, A, E, C, D, F, G, I, H]"
9431,9431,A,artificial,A,complete,"87 [B, A, E, C, D, F, G, I, H]"
9432,9432,E,artificial,D_Dupli,complete,"87 [B, A, E, C, D, F, G, I, H]"
9433,9433,C,artificial,D_Dupli,complete,"87 [B, A, E, C, D, F, G, I, H]"
9434,9434,D,artificial,D_Dupli,complete,"87 [B, A, E, C, D, F, G, I, H]"
9435,9435,F,artificial,F,complete,"87 [B, A, E, C, D, F, G, I, H]"
9436,9436,G,artificial,G,complete,"87 [B, A, E, C, D, F, G, I, H]"
9437,9437,I,artificial,I,complete,"87 [B, A, E, C, D, F, G, I, H]"
9438,9438,H,artificial,H,complete,"87 [B, A, E, C, D, F, G, I, H]"
9439,9439,H,artificial,H,complete,"870 [B, A, C, D, E, F, G, I, H]"
9440,9440,B,artificial,D_Dupli,complete,"870 [B, A, C, D, E, F, G, I, H]"
9441,9441,G,artificial,G,complete,"870 [B, A, C, D, E, F, G, I, H]"
9442,9442,F,artificial,F,complete,"870 [B, A, C, D, E, F, G, I, H]"
9443,9443,E,artificial,D_Dupli,complete,"870 [B, A, C, D, E, F, G, I, H]"
9444,9444,D,artificial,D_Dupli,complete,"870 [B, A, C, D, E, F, G, I, H]"
9445,9445,C,artificial,D_Dupli,complete,"870 [B, A, C, D, E, F, G, I, H]"
9446,9446,A,artificial,A,complete,"870 [B, A, C, D, E, F, G, I, H]"
9447,9447,I,artificial,I,complete,"870 [B, A, C, D, E, F, G, I, H]"
9448,9448,C,artificial,D_Dupli,complete,"871 [B, A, C, D, E, F, G, I, H]"
9449,9449,H,artificial,H,complete,"871 [B, A, C, D, E, F, G, I, H]"
9450,9450,I,artificial,I,complete,"871 [B, A, C, D, E, F, G, I, H]"
9451,9451,G,artificial,G,complete,"871 [B, A, C, D, E, F, G, I, H]"
9452,9452,F,artificial,F,complete,"871 [B, A, C, D, E, F, G, I, H]"
9453,9453,E,artificial,D_Dupli,complete,"871 [B, A, C, D, E, F, G, I, H]"
9454,9454,D,artificial,D_Dupli,complete,"871 [B, A, C, D, E, F, G, I, H]"
9455,9455,B,artificial,D_Dupli,complete,"871 [B, A, C, D, E, F, G, I, H]"
9456,9456,A,artificial,A,complete,"871 [B, A, C, D, E, F, G, I, H]"
9457,9457,B,artificial,D_Dupli,complete,"872 [B, A, E, C, D, F, G, H, I]"
9458,9458,A,artificial,A,complete,"872 [B, A, E, C, D, F, G, H, I]"
9459,9459,I,artificial,I,complete,"872 [B, A, E, C, D, F, G, H, I]"
9460,9460,H,artificial,H,complete,"872 [B, A, E, C, D, F, G, H, I]"
9461,9461,G,artificial,G,complete,"872 [B, A, E, C, D, F, G, H, I]"
9462,9462,F,artificial,F,complete,"872 [B, A, E, C, D, F, G, H, I]"
9463,9463,D,artificial,D_Dupli,complete,"872 [B, A, E, C, D, F, G, H, I]"
9464,9464,C,artificial,D_Dupli,complete,"872 [B, A, E, C, D, F, G, H, I]"
9465,9465,E,artificial,D_Dupli,complete,"872 [B, A, E, C, D, F, G, H, I]"
9466,9466,G,artificial,G,complete,"873 [A, B, C, E, D, F, G, I, H, N, M, O, F, G, H, I, J, K, F, G, I, H]"
9467,9467,F,artificial,F,complete,"873 [A, B, C, E, D, F, G, I, H, N, M, O, F, G, H, I, J, K, F, G, I, H]"
9468,9468,O,artificial,O,complete,"873 [A, B, C, E, D, F, G, I, H, N, M, O, F, G, H, I, J, K, F, G, I, H]"
9469,9469,M,artificial,M,complete,"873 [A, B, C, E, D, F, G, I, H, N, M, O, F, G, H, I, J, K, F, G, I, H]"
9470,9470,N,artificial,N,complete,"873 [A, B, C, E, D, F, G, I, H, N, M, O, F, G, H, I, J, K, F, G, I, H]"
9471,9471,H,artificial,H,complete,"873 [A, B, C, E, D, F, G, I, H, N, M, O, F, G, H, I, J, K, F, G, I, H]"
9472,9472,C,artificial,D_Dupli,complete,"873 [A, B, C, E, D, F, G, I, H, N, M, O, F, G, H, I, J, K, F, G, I, H]"
9473,9473,G,artificial,G,complete,"873 [A, B, C, E, D, F, G, I, H, N, M, O, F, G, H, I, J, K, F, G, I, H]"
9474,9474,J,artificial,J,complete,"873 [A, B, C, E, D, F, G, I, H, N, M, O, F, G, H, I, J, K, F, G, I, H]"
9475,9475,B,artificial,D_Dupli,complete,"873 [A, B, C, E, D, F, G, I, H, N, M, O, F, G, H, I, J, K, F, G, I, H]"
9476,9476,F,artificial,F,complete,"873 [A, B, C, E, D, F, G, I, H, N, M, O, F, G, H, I, J, K, F, G, I, H]"
9477,9477,A,artificial,A,complete,"873 [A, B, C, E, D, F, G, I, H, N, M, O, F, G, H, I, J, K, F, G, I, H]"
9478,9478,E,artificial,D_Dupli,complete,"873 [A, B, C, E, D, F, G, I, H, N, M, O, F, G, H, I, J, K, F, G, I, H]"
9479,9479,I,artificial,I,complete,"873 [A, B, C, E, D, F, G, I, H, N, M, O, F, G, H, I, J, K, F, G, I, H]"
9480,9480,D,artificial,D_Dupli,complete,"873 [A, B, C, E, D, F, G, I, H, N, M, O, F, G, H, I, J, K, F, G, I, H]"
9481,9481,I,artificial,I,complete,"873 [A, B, C, E, D, F, G, I, H, N, M, O, F, G, H, I, J, K, F, G, I, H]"
9482,9482,F,artificial,F,complete,"873 [A, B, C, E, D, F, G, I, H, N, M, O, F, G, H, I, J, K, F, G, I, H]"
9483,9483,G,artificial,G,complete,"873 [A, B, C, E, D, F, G, I, H, N, M, O, F, G, H, I, J, K, F, G, I, H]"
9484,9484,I,artificial,I,complete,"873 [A, B, C, E, D, F, G, I, H, N, M, O, F, G, H, I, J, K, F, G, I, H]"
9485,9485,H,artificial,H,complete,"873 [A, B, C, E, D, F, G, I, H, N, M, O, F, G, H, I, J, K, F, G, I, H]"
9486,9486,H,artificial,H,complete,"873 [A, B, C, E, D, F, G, I, H, N, M, O, F, G, H, I, J, K, F, G, I, H]"
9487,9487,K,artificial,K,complete,"873 [A, B, C, E, D, F, G, I, H, N, M, O, F, G, H, I, J, K, F, G, I, H]"
9488,9488,I,artificial,I,complete,"874 [B, A, D, E, C, F, G, H, I]"
9489,9489,H,artificial,H,complete,"874 [B, A, D, E, C, F, G, H, I]"
9490,9490,G,artificial,G,complete,"874 [B, A, D, E, C, F, G, H, I]"
9491,9491,B,artificial,D_Dupli,complete,"874 [B, A, D, E, C, F, G, H, I]"
9492,9492,C,artificial,D_Dupli,complete,"874 [B, A, D, E, C, F, G, H, I]"
9493,9493,A,artificial,A,complete,"874 [B, A, D, E, C, F, G, H, I]"
9494,9494,F,artificial,F,complete,"874 [B, A, D, E, C, F, G, H, I]"
9495,9495,E,artificial,D_Dupli,complete,"874 [B, A, D, E, C, F, G, H, I]"
9496,9496,D,artificial,D_Dupli,complete,"874 [B, A, D, E, C, F, G, H, I]"
9497,9497,A,artificial,A,complete,"875 [A, B, C, E, D, F, G, H, I, N, M, O, F, G, H, I, N, O, M, F, G, H, I]"
9498,9498,I,artificial,I,complete,"875 [A, B, C, E, D, F, G, H, I, N, M, O, F, G, H, I, N, O, M, F, G, H, I]"
9499,9499,H,artificial,H,complete,"875 [A, B, C, E, D, F, G, H, I, N, M, O, F, G, H, I, N, O, M, F, G, H, I]"
9500,9500,G,artificial,G,complete,"875 [A, B, C, E, D, F, G, H, I, N, M, O, F, G, H, I, N, O, M, F, G, H, I]"
9501,9501,F,artificial,F,complete,"875 [A, B, C, E, D, F, G, H, I, N, M, O, F, G, H, I, N, O, M, F, G, H, I]"
9502,9502,M,artificial,M,complete,"875 [A, B, C, E, D, F, G, H, I, N, M, O, F, G, H, I, N, O, M, F, G, H, I]"
9503,9503,O,artificial,O,complete,"875 [A, B, C, E, D, F, G, H, I, N, M, O, F, G, H, I, N, O, M, F, G, H, I]"
9504,9504,N,artificial,N,complete,"875 [A, B, C, E, D, F, G, H, I, N, M, O, F, G, H, I, N, O, M, F, G, H, I]"
9505,9505,I,artificial,I,complete,"875 [A, B, C, E, D, F, G, H, I, N, M, O, F, G, H, I, N, O, M, F, G, H, I]"
9506,9506,H,artificial,H,complete,"875 [A, B, C, E, D, F, G, H, I, N, M, O, F, G, H, I, N, O, M, F, G, H, I]"
9507,9507,G,artificial,G,complete,"875 [A, B, C, E, D, F, G, H, I, N, M, O, F, G, H, I, N, O, M, F, G, H, I]"
9508,9508,O,artificial,O,complete,"875 [A, B, C, E, D, F, G, H, I, N, M, O, F, G, H, I, N, O, M, F, G, H, I]"
9509,9509,M,artificial,M,complete,"875 [A, B, C, E, D, F, G, H, I, N, M, O, F, G, H, I, N, O, M, F, G, H, I]"
9510,9510,N,artificial,N,complete,"875 [A, B, C, E, D, F, G, H, I, N, M, O, F, G, H, I, N, O, M, F, G, H, I]"
9511,9511,I,artificial,I,complete,"875 [A, B, C, E, D, F, G, H, I, N, M, O, F, G, H, I, N, O, M, F, G, H, I]"
9512,9512,H,artificial,H,complete,"875 [A, B, C, E, D, F, G, H, I, N, M, O, F, G, H, I, N, O, M, F, G, H, I]"
9513,9513,G,artificial,G,complete,"875 [A, B, C, E, D, F, G, H, I, N, M, O, F, G, H, I, N, O, M, F, G, H, I]"
9514,9514,F,artificial,F,complete,"875 [A, B, C, E, D, F, G, H, I, N, M, O, F, G, H, I, N, O, M, F, G, H, I]"
9515,9515,D,artificial,D_Dupli,complete,"875 [A, B, C, E, D, F, G, H, I, N, M, O, F, G, H, I, N, O, M, F, G, H, I]"
9516,9516,E,artificial,D_Dupli,complete,"875 [A, B, C, E, D, F, G, H, I, N, M, O, F, G, H, I, N, O, M, F, G, H, I]"
9517,9517,C,artificial,D_Dupli,complete,"875 [A, B, C, E, D, F, G, H, I, N, M, O, F, G, H, I, N, O, M, F, G, H, I]"
9518,9518,B,artificial,D_Dupli,complete,"875 [A, B, C, E, D, F, G, H, I, N, M, O, F, G, H, I, N, O, M, F, G, H, I]"
9519,9519,F,artificial,F,complete,"875 [A, B, C, E, D, F, G, H, I, N, M, O, F, G, H, I, N, O, M, F, G, H, I]"
9520,9520,H,artificial,H,complete,"876 [B, A, C, E, D, F, G, I, H]"
9521,9521,I,artificial,I,complete,"876 [B, A, C, E, D, F, G, I, H]"
9522,9522,F,artificial,F,complete,"876 [B, A, C, E, D, F, G, I, H]"
9523,9523,G,artificial,G,complete,"876 [B, A, C, E, D, F, G, I, H]"
9524,9524,E,artificial,D_Dupli,complete,"876 [B, A, C, E, D, F, G, I, H]"
9525,9525,B,artificial,D_Dupli,complete,"876 [B, A, C, E, D, F, G, I, H]"
9526,9526,D,artificial,D_Dupli,complete,"876 [B, A, C, E, D, F, G, I, H]"
9527,9527,C,artificial,D_Dupli,complete,"876 [B, A, C, E, D, F, G, I, H]"
9528,9528,A,artificial,A,complete,"876 [B, A, C, E, D, F, G, I, H]"
9529,9529,A,artificial,A,complete,"877 [A, B, C, E, D, F, G, I, H]"
9530,9530,B,artificial,D_Dupli,complete,"877 [A, B, C, E, D, F, G, I, H]"
9531,9531,C,artificial,D_Dupli,complete,"877 [A, B, C, E, D, F, G, I, H]"
9532,9532,E,artificial,D_Dupli,complete,"877 [A, B, C, E, D, F, G, I, H]"
9533,9533,D,artificial,D_Dupli,complete,"877 [A, B, C, E, D, F, G, I, H]"
9534,9534,F,artificial,F,complete,"877 [A, B, C, E, D, F, G, I, H]"
9535,9535,G,artificial,G,complete,"877 [A, B, C, E, D, F, G, I, H]"
9536,9536,I,artificial,I,complete,"877 [A, B, C, E, D, F, G, I, H]"
9537,9537,H,artificial,H,complete,"877 [A, B, C, E, D, F, G, I, H]"
9538,9538,I,artificial,I,complete,"878 [A, B, D, E, C, F, G, H, I]"
9539,9539,H,artificial,H,complete,"878 [A, B, D, E, C, F, G, H, I]"
9540,9540,G,artificial,G,complete,"878 [A, B, D, E, C, F, G, H, I]"
9541,9541,C,artificial,D_Dupli,complete,"878 [A, B, D, E, C, F, G, H, I]"
9542,9542,E,artificial,D_Dupli,complete,"878 [A, B, D, E, C, F, G, H, I]"
9543,9543,B,artificial,D_Dupli,complete,"878 [A, B, D, E, C, F, G, H, I]"
9544,9544,A,artificial,A,complete,"878 [A, B, D, E, C, F, G, H, I]"
9545,9545,F,artificial,F,complete,"878 [A, B, D, E, C, F, G, H, I]"
9546,9546,D,artificial,D_Dupli,complete,"878 [A, B, D, E, C, F, G, H, I]"
9547,9547,O,artificial,O,complete,"879 [B, A, E, D, C, F, G, H, I, O, M, N, F, G, I, H]"
9548,9548,H,artificial,H,complete,"879 [B, A, E, D, C, F, G, H, I, O, M, N, F, G, I, H]"
9549,9549,I,artificial,I,complete,"879 [B, A, E, D, C, F, G, H, I, O, M, N, F, G, I, H]"
9550,9550,G,artificial,G,complete,"879 [B, A, E, D, C, F, G, H, I, O, M, N, F, G, I, H]"
9551,9551,F,artificial,F,complete,"879 [B, A, E, D, C, F, G, H, I, O, M, N, F, G, I, H]"
9552,9552,N,artificial,N,complete,"879 [B, A, E, D, C, F, G, H, I, O, M, N, F, G, I, H]"
9553,9553,M,artificial,M,complete,"879 [B, A, E, D, C, F, G, H, I, O, M, N, F, G, I, H]"
9554,9554,I,artificial,I,complete,"879 [B, A, E, D, C, F, G, H, I, O, M, N, F, G, I, H]"
9555,9555,G,artificial,G,complete,"879 [B, A, E, D, C, F, G, H, I, O, M, N, F, G, I, H]"
9556,9556,H,artificial,H,complete,"879 [B, A, E, D, C, F, G, H, I, O, M, N, F, G, I, H]"
9557,9557,B,artificial,D_Dupli,complete,"879 [B, A, E, D, C, F, G, H, I, O, M, N, F, G, I, H]"
9558,9558,A,artificial,A,complete,"879 [B, A, E, D, C, F, G, H, I, O, M, N, F, G, I, H]"
9559,9559,D,artificial,D_Dupli,complete,"879 [B, A, E, D, C, F, G, H, I, O, M, N, F, G, I, H]"
9560,9560,C,artificial,D_Dupli,complete,"879 [B, A, E, D, C, F, G, H, I, O, M, N, F, G, I, H]"
9561,9561,E,artificial,D_Dupli,complete,"879 [B, A, E, D, C, F, G, H, I, O, M, N, F, G, I, H]"
9562,9562,F,artificial,F,complete,"879 [B, A, E, D, C, F, G, H, I, O, M, N, F, G, I, H]"
9563,9563,G,artificial,G,complete,"88 [A, B, E, D, C, F, G, H, I]"
9564,9564,F,artificial,F,complete,"88 [A, B, E, D, C, F, G, H, I]"
9565,9565,C,artificial,D_Dupli,complete,"88 [A, B, E, D, C, F, G, H, I]"
9566,9566,D,artificial,D_Dupli,complete,"88 [A, B, E, D, C, F, G, H, I]"
9567,9567,E,artificial,D_Dupli,complete,"88 [A, B, E, D, C, F, G, H, I]"
9568,9568,B,artificial,D_Dupli,complete,"88 [A, B, E, D, C, F, G, H, I]"
9569,9569,A,artificial,A,complete,"88 [A, B, E, D, C, F, G, H, I]"
9570,9570,H,artificial,H,complete,"88 [A, B, E, D, C, F, G, H, I]"
9571,9571,I,artificial,I,complete,"88 [A, B, E, D, C, F, G, H, I]"
9572,9572,H,artificial,H,complete,"880 [A, B, C, E, D, F, G, H, I]"
9573,9573,A,artificial,A,complete,"880 [A, B, C, E, D, F, G, H, I]"
9574,9574,B,artificial,D_Dupli,complete,"880 [A, B, C, E, D, F, G, H, I]"
9575,9575,C,artificial,D_Dupli,complete,"880 [A, B, C, E, D, F, G, H, I]"
9576,9576,E,artificial,D_Dupli,complete,"880 [A, B, C, E, D, F, G, H, I]"
9577,9577,D,artificial,D_Dupli,complete,"880 [A, B, C, E, D, F, G, H, I]"
9578,9578,F,artificial,F,complete,"880 [A, B, C, E, D, F, G, H, I]"
9579,9579,I,artificial,I,complete,"880 [A, B, C, E, D, F, G, H, I]"
9580,9580,G,artificial,G,complete,"880 [A, B, C, E, D, F, G, H, I]"
9581,9581,D,artificial,D_Dupli,complete,"881 [B, A, D, C, E, F, G, H, I]"
9582,9582,I,artificial,I,complete,"881 [B, A, D, C, E, F, G, H, I]"
9583,9583,H,artificial,H,complete,"881 [B, A, D, C, E, F, G, H, I]"
9584,9584,G,artificial,G,complete,"881 [B, A, D, C, E, F, G, H, I]"
9585,9585,F,artificial,F,complete,"881 [B, A, D, C, E, F, G, H, I]"
9586,9586,B,artificial,D_Dupli,complete,"881 [B, A, D, C, E, F, G, H, I]"
9587,9587,C,artificial,D_Dupli,complete,"881 [B, A, D, C, E, F, G, H, I]"
9588,9588,A,artificial,A,complete,"881 [B, A, D, C, E, F, G, H, I]"
9589,9589,E,artificial,D_Dupli,complete,"881 [B, A, D, C, E, F, G, H, I]"
9590,9590,I,artificial,I,complete,"882 [B, A, D, C, E, F, G, H, I]"
9591,9591,D,artificial,D_Dupli,complete,"882 [B, A, D, C, E, F, G, H, I]"
9592,9592,B,artificial,D_Dupli,complete,"882 [B, A, D, C, E, F, G, H, I]"
9593,9593,A,artificial,A,complete,"882 [B, A, D, C, E, F, G, H, I]"
9594,9594,C,artificial,D_Dupli,complete,"882 [B, A, D, C, E, F, G, H, I]"
9595,9595,E,artificial,D_Dupli,complete,"882 [B, A, D, C, E, F, G, H, I]"
9596,9596,G,artificial,G,complete,"882 [B, A, D, C, E, F, G, H, I]"
9597,9597,H,artificial,H,complete,"882 [B, A, D, C, E, F, G, H, I]"
9598,9598,F,artificial,F,complete,"882 [B, A, D, C, E, F, G, H, I]"
9599,9599,B,artificial,D_Dupli,complete,"883 [A, B, C, E, D, F, G, H, I]"
9600,9600,H,artificial,H,complete,"883 [A, B, C, E, D, F, G, H, I]"
9601,9601,G,artificial,G,complete,"883 [A, B, C, E, D, F, G, H, I]"
9602,9602,C,artificial,D_Dupli,complete,"883 [A, B, C, E, D, F, G, H, I]"
9603,9603,F,artificial,F,complete,"883 [A, B, C, E, D, F, G, H, I]"
9604,9604,D,artificial,D_Dupli,complete,"883 [A, B, C, E, D, F, G, H, I]"
9605,9605,I,artificial,I,complete,"883 [A, B, C, E, D, F, G, H, I]"
9606,9606,A,artificial,A,complete,"883 [A, B, C, E, D, F, G, H, I]"
9607,9607,E,artificial,D_Dupli,complete,"883 [A, B, C, E, D, F, G, H, I]"
9608,9608,A,artificial,A,complete,"884 [A, B, C, D, E, F, G, I, H]"
