EventID,case:concept:name,concept:name,time:timestamp
7010,Case_266,C,2023-01-26 01:26:00+00:00
7011,Case_266,D,2023-01-26 01:27:00+00:00
7012,Case_802,C,2023-01-26 01:31:00+00:00
7013,Case_266,B1,2023-01-26 01:33:00+00:00
7014,Case_802,B1,2023-01-26 01:34:00+00:00
7015,Case_802,D,2023-01-26 01:35:00+00:00
7016,Case_187,B2,2023-01-26 01:35:00+00:00
7017,Case_981,B2,2023-01-26 01:44:00+00:00
7018,Case_512,A,2023-01-26 01:51:00+00:00
7019,Case_802,B2,2023-01-26 01:58:00+00:00
7020,Case_266,B2,2023-01-26 02:01:00+00:00
7021,Case_187,A,2023-01-26 02:13:00+00:00
7022,Case_187,F,2023-01-26 02:24:00+00:00
7023,Case_802,A,2023-01-26 02:30:00+00:00
7024,Case_981,A,2023-01-26 02:30:00+00:00
7025,Case_399,A,2023-01-26 02:34:00+00:00
7026,Case_266,A,2023-01-26 02:51:00+00:00
7027,Case_802,F,2023-01-26 02:55:00+00:00
7028,Case_896,A,2023-01-26 02:55:00+00:00
7029,Case_981,F,2023-01-26 02:56:00+00:00
7030,Case_52,A,2023-01-26 02:58:00+00:00
7031,Case_399,C,2023-01-26 03:00:00+00:00
7032,Case_399,B1,2023-01-26 03:04:00+00:00
7033,Case_266,F,2023-01-26 03:04:00+00:00
7034,Case_399,D,2023-01-26 03:05:00+00:00
7035,Case_52,C,2023-01-26 03:10:00+00:00
7036,Case_52,B1,2023-01-26 03:13:00+00:00
7037,Case_52,D,2023-01-26 03:14:00+00:00
7038,Case_896,C,2023-01-26 03:17:00+00:00
7039,Case_896,D,2023-01-26 03:20:00+00:00
7040,Case_896,B1,2023-01-26 03:22:00+00:00
7041,Case_410,A,2023-01-26 03:30:00+00:00
7042,Case_187,A,2023-01-26 03:30:00+00:00
7043,Case_52,B2,2023-01-26 03:34:00+00:00
7044,Case_802,A,2023-01-26 03:44:00+00:00
7045,Case_399,B2,2023-01-26 03:48:00+00:00
7046,Case_410,C,2023-01-26 03:55:00+00:00
7047,Case_410,D,2023-01-26 03:57:00+00:00
7048,Case_410,B1,2023-01-26 04:01:00+00:00
7049,Case_896,B2,2023-01-26 04:02:00+00:00
7050,Case_981,A,2023-01-26 04:07:00+00:00
7051,Case_373,A,2023-01-26 04:16:00+00:00
7052,Case_138,A,2023-01-26 04:16:00+00:00
7053,Case_410,B2,2023-01-26 04:17:00+00:00
7054,Case_266,A,2023-01-26 04:20:00+00:00
7055,Case_52,A,2023-01-26 04:22:00+00:00
7056,Case_837,A,2023-01-26 04:24:00+00:00
7057,Case_138,C,2023-01-26 04:31:00+00:00
7058,Case_798,A,2023-01-26 04:32:00+00:00
7059,Case_373,C,2023-01-26 04:33:00+00:00
7060,Case_138,B1,2023-01-26 04:33:00+00:00
7061,Case_896,A,2023-01-26 04:35:00+00:00
7062,Case_373,D,2023-01-26 04:36:00+00:00
7063,Case_138,D,2023-01-26 04:36:00+00:00
7064,Case_373,B1,2023-01-26 04:37:00+00:00
7065,Case_410,A,2023-01-26 04:44:00+00:00
7066,Case_798,C,2023-01-26 04:45:00+00:00
7067,Case_399,A,2023-01-26 04:46:00+00:00
7068,Case_798,B1,2023-01-26 04:47:00+00:00
7069,Case_837,C,2023-01-26 04:50:00+00:00
7070,Case_798,D,2023-01-26 04:50:00+00:00
7071,Case_52,F,2023-01-26 04:51:00+00:00
7072,Case_837,D,2023-01-26 04:51:00+00:00
7073,Case_837,B1,2023-01-26 04:52:00+00:00
7074,Case_138,B2,2023-01-26 04:58:00+00:00
7075,Case_210,A,2023-01-26 05:01:00+00:00
7076,Case_896,F,2023-01-26 05:04:00+00:00
7077,Case_410,E1,2023-01-26 05:05:00+00:00
7078,Case_399,F,2023-01-26 05:10:00+00:00
7079,Case_210,C,2023-01-26 05:14:00+00:00
7080,Case_373,B2,2023-01-26 05:16:00+00:00
7081,Case_210,D,2023-01-26 05:16:00+00:00
7082,Case_210,B1,2023-01-26 05:17:00+00:00
7083,Case_798,B2,2023-01-26 05:28:00+00:00
7084,Case_502,A,2023-01-26 05:33:00+00:00
7085,Case_837,B2,2023-01-26 05:36:00+00:00
7086,Case_410,E2,2023-01-26 05:36:00+00:00
7087,Case_373,A,2023-01-26 05:38:00+00:00
7088,Case_138,A,2023-01-26 05:45:00+00:00
7089,Case_502,C,2023-01-26 05:46:00+00:00
7090,Case_366,A,2023-01-26 05:46:00+00:00
7091,Case_502,B1,2023-01-26 05:49:00+00:00
7092,Case_502,D,2023-01-26 05:49:00+00:00
7093,Case_52,A,2023-01-26 05:52:00+00:00
7094,Case_210,B2,2023-01-26 05:55:00+00:00
7095,Case_366,C,2023-01-26 05:56:00+00:00
7096,Case_138,E1,2023-01-26 05:58:00+00:00
7097,Case_366,D,2023-01-26 06:00:00+00:00
7098,Case_366,B1,2023-01-26 06:00:00+00:00
7099,Case_399,A,2023-01-26 06:03:00+00:00
7100,Case_373,F,2023-01-26 06:05:00+00:00
7101,Case_502,B2,2023-01-26 06:07:00+00:00
7102,Case_410,A,2023-01-26 06:12:00+00:00
7103,Case_138,E2,2023-01-26 06:21:00+00:00
7104,Case_896,A,2023-01-26 06:23:00+00:00
7105,Case_798,A,2023-01-26 06:23:00+00:00
7106,Case_782,A,2023-01-26 06:24:00+00:00
7107,Case_837,A,2023-01-26 06:24:00+00:00
7108,Case_366,B2,2023-01-26 06:31:00+00:00
7109,Case_798,E1,2023-01-26 06:34:00+00:00
7110,Case_210,A,2023-01-26 06:39:00+00:00
7111,Case_502,A,2023-01-26 06:39:00+00:00
7112,Case_782,C,2023-01-26 06:47:00+00:00
7113,Case_837,E1,2023-01-26 06:48:00+00:00
7114,Case_373,A,2023-01-26 06:49:00+00:00
7115,Case_782,D,2023-01-26 06:49:00+00:00
7116,Case_782,B1,2023-01-26 06:53:00+00:00
7117,Case_138,A,2023-01-26 06:53:00+00:00
7118,Case_798,E2,2023-01-26 06:59:00+00:00
7119,Case_366,A,2023-01-26 07:01:00+00:00
7120,Case_289,A,2023-01-26 07:02:00+00:00
7121,Case_502,E1,2023-01-26 07:03:00+00:00
7122,Case_210,E1,2023-01-26 07:03:00+00:00
7123,Case_774,A,2023-01-26 07:04:00+00:00
7124,Case_366,F,2023-01-26 07:13:00+00:00
7125,Case_782,B2,2023-01-26 07:21:00+00:00
7126,Case_289,C,2023-01-26 07:26:00+00:00
7127,Case_774,C,2023-01-26 07:30:00+00:00
7128,Case_774,D,2023-01-26 07:31:00+00:00
7129,Case_289,D,2023-01-26 07:31:00+00:00
7130,Case_837,E2,2023-01-26 07:32:00+00:00
7131,Case_289,B1,2023-01-26 07:33:00+00:00
7132,Case_774,B1,2023-01-26 07:34:00+00:00
7133,Case_798,A,2023-01-26 07:34:00+00:00
7134,Case_210,E2,2023-01-26 07:38:00+00:00
7135,Case_502,E2,2023-01-26 07:47:00+00:00
7136,Case_837,A,2023-01-26 07:50:00+00:00
7137,Case_782,A,2023-01-26 07:55:00+00:00
7138,Case_289,B2,2023-01-26 07:59:00+00:00
7139,Case_774,B2,2023-01-26 07:59:00+00:00
7140,Case_782,E1,2023-01-26 08:09:00+00:00
7141,Case_210,A,2023-01-26 08:16:00+00:00
7142,Case_88,A,2023-01-26 08:20:00+00:00
7143,Case_502,A,2023-01-26 08:26:00+00:00
7144,Case_88,C,2023-01-26 08:31:00+00:00
7145,Case_88,B1,2023-01-26 08:33:00+00:00
7146,Case_88,D,2023-01-26 08:33:00+00:00
7147,Case_366,A,2023-01-26 08:33:00+00:00
7148,Case_782,E2,2023-01-26 08:42:00+00:00
7149,Case_567,A,2023-01-26 08:50:00+00:00
7150,Case_289,A,2023-01-26 08:56:00+00:00
7151,Case_774,A,2023-01-26 09:00:00+00:00
7152,Case_88,B2,2023-01-26 09:08:00+00:00
7153,Case_782,A,2023-01-26 09:10:00+00:00
7154,Case_774,F,2023-01-26 09:15:00+00:00
7155,Case_567,C,2023-01-26 09:17:00+00:00
7156,Case_289,F,2023-01-26 09:20:00+00:00
7157,Case_567,D,2023-01-26 09:20:00+00:00
7158,Case_567,B1,2023-01-26 09:24:00+00:00
7159,Case_869,A,2023-01-26 09:33:00+00:00
7160,Case_567,B2,2023-01-26 09:49:00+00:00
7161,Case_289,A,2023-01-26 09:55:00+00:00
7162,Case_88,A,2023-01-26 10:01:00+00:00
7163,Case_869,C,2023-01-26 10:02:00+00:00
7164,Case_869,D,2023-01-26 10:04:00+00:00
7165,Case_869,B1,2023-01-26 10:07:00+00:00
7166,Case_774,A,2023-01-26 10:15:00+00:00
7167,Case_88,F,2023-01-26 10:20:00+00:00
7168,Case_574,A,2023-01-26 10:29:00+00:00
7169,Case_869,B2,2023-01-26 10:36:00+00:00
7170,Case_567,A,2023-01-26 10:42:00+00:00
7171,Case_567,E1,2023-01-26 10:52:00+00:00
7172,Case_574,C,2023-01-26 10:53:00+00:00
7173,Case_574,D,2023-01-26 10:56:00+00:00
7174,Case_574,B1,2023-01-26 11:00:00+00:00
7175,Case_574,B2,2023-01-26 11:27:00+00:00
7176,Case_869,A,2023-01-26 11:30:00+00:00
7177,Case_423,A,2023-01-26 11:32:00+00:00
7178,Case_88,A,2023-01-26 11:38:00+00:00
7179,Case_567,E2,2023-01-26 11:40:00+00:00
7180,Case_423,C,2023-01-26 11:52:00+00:00
7181,Case_423,D,2023-01-26 11:54:00+00:00
7182,Case_869,E1,2023-01-26 11:57:00+00:00
7183,Case_423,B1,2023-01-26 11:58:00+00:00
7184,Case_574,A,2023-01-26 12:11:00+00:00
7185,Case_567,A,2023-01-26 12:11:00+00:00
7186,Case_423,B2,2023-01-26 12:22:00+00:00
7187,Case_574,F,2023-01-26 12:30:00+00:00
7188,Case_869,E2,2023-01-26 12:36:00+00:00
7189,Case_401,A,2023-01-26 12:39:00+00:00
7190,Case_423,A,2023-01-26 12:55:00+00:00
7191,Case_401,C,2023-01-26 12:59:00+00:00
7192,Case_401,B1,2023-01-26 13:01:00+00:00
7193,Case_401,D,2023-01-26 13:01:00+00:00
7194,Case_21,A,2023-01-26 13:01:00+00:00
7195,Case_423,E1,2023-01-26 13:07:00+00:00
7196,Case_111,A,2023-01-26 13:09:00+00:00
7197,Case_869,A,2023-01-26 13:11:00+00:00
7198,Case_111,C,2023-01-26 13:20:00+00:00
7199,Case_111,D,2023-01-26 13:21:00+00:00
7200,Case_21,C,2023-01-26 13:24:00+00:00
7201,Case_111,B1,2023-01-26 13:24:00+00:00
7202,Case_21,D,2023-01-26 13:25:00+00:00
7203,Case_21,B1,2023-01-26 13:26:00+00:00
7204,Case_423,E2,2023-01-26 13:36:00+00:00
7205,Case_574,A,2023-01-26 13:39:00+00:00
7206,Case_401,B2,2023-01-26 13:44:00+00:00
7207,Case_111,B2,2023-01-26 13:57:00+00:00
7208,Case_21,B2,2023-01-26 14:07:00+00:00
7209,Case_423,A,2023-01-26 14:07:00+00:00
7210,Case_401,A,2023-01-26 14:38:00+00:00
7211,Case_111,A,2023-01-26 14:38:00+00:00
7212,Case_864,A,2023-01-26 14:46:00+00:00
7213,Case_21,A,2023-01-26 14:50:00+00:00
7214,Case_345,A,2023-01-26 14:56:00+00:00
7215,Case_111,F,2023-01-26 15:02:00+00:00
7216,Case_401,F,2023-01-26 15:06:00+00:00
7217,Case_21,E1,2023-01-26 15:08:00+00:00
7218,Case_864,C,2023-01-26 15:14:00+00:00
7219,Case_864,B1,2023-01-26 15:17:00+00:00
7220,Case_864,D,2023-01-26 15:19:00+00:00
7221,Case_345,C,2023-01-26 15:24:00+00:00
7222,Case_345,D,2023-01-26 15:26:00+00:00
7223,Case_345,B1,2023-01-26 15:29:00+00:00
7224,Case_21,E2,2023-01-26 15:39:00+00:00
7225,Case_864,B2,2023-01-26 15:43:00+00:00
7226,Case_111,A,2023-01-26 15:52:00+00:00
7227,Case_21,A,2023-01-26 15:57:00+00:00
7228,Case_401,A,2023-01-26 16:00:00+00:00
7229,Case_693,A,2023-01-26 16:00:00+00:00
7230,Case_345,B2,2023-01-26 16:00:00+00:00
7231,Case_693,C,2023-01-26 16:16:00+00:00
7232,Case_693,B1,2023-01-26 16:18:00+00:00
7233,Case_693,D,2023-01-26 16:19:00+00:00
7234,Case_864,A,2023-01-26 16:22:00+00:00
7235,Case_652,A,2023-01-26 16:27:00+00:00
7236,Case_345,A,2023-01-26 16:37:00+00:00
7237,Case_693,B2,2023-01-26 16:37:00+00:00
7238,Case_864,E1,2023-01-26 16:41:00+00:00
7239,Case_345,F,2023-01-26 16:50:00+00:00
7240,Case_652,C,2023-01-26 16:50:00+00:00
7241,Case_652,D,2023-01-26 16:52:00+00:00
7242,Case_652,B1,2023-01-26 16:53:00+00:00
7243,Case_327,A,2023-01-26 17:22:00+00:00
7244,Case_652,B2,2023-01-26 17:22:00+00:00
7245,Case_864,E2,2023-01-26 17:27:00+00:00
7246,Case_693,A,2023-01-26 17:38:00+00:00
7247,Case_327,C,2023-01-26 17:49:00+00:00
7248,Case_327,D,2023-01-26 17:53:00+00:00
7249,Case_327,B1,2023-01-26 17:55:00+00:00
7250,Case_693,F,2023-01-26 18:01:00+00:00
7251,Case_345,A,2023-01-26 18:02:00+00:00
7252,Case_864,A,2023-01-26 18:04:00+00:00
7253,Case_720,A,2023-01-26 18:08:00+00:00
7254,Case_652,A,2023-01-26 18:16:00+00:00
7255,Case_327,B2,2023-01-26 18:25:00+00:00
7256,Case_720,C,2023-01-26 18:31:00+00:00
7257,Case_720,D,2023-01-26 18:33:00+00:00
7258,Case_720,B1,2023-01-26 18:37:00+00:00
7259,Case_652,E1,2023-01-26 18:37:00+00:00
7260,Case_693,A,2023-01-26 18:39:00+00:00
7261,Case_720,B2,2023-01-26 18:56:00+00:00
7262,Case_652,E2,2023-01-26 19:09:00+00:00
7263,Case_327,A,2023-01-26 19:25:00+00:00
7264,Case_99,A,2023-01-26 19:30:00+00:00
7265,Case_652,A,2023-01-26 19:42:00+00:00
7266,Case_178,A,2023-01-26 19:42:00+00:00
7267,Case_327,E1,2023-01-26 19:48:00+00:00
7268,Case_720,A,2023-01-26 19:53:00+00:00
7269,Case_99,C,2023-01-26 19:56:00+00:00
7270,Case_99,D,2023-01-26 20:01:00+00:00
7271,Case_99,B1,2023-01-26 20:03:00+00:00
7272,Case_178,C,2023-01-26 20:09:00+00:00
7273,Case_178,D,2023-01-26 20:10:00+00:00
7274,Case_178,B1,2023-01-26 20:14:00+00:00
7275,Case_720,F,2023-01-26 20:17:00+00:00
7276,Case_99,B2,2023-01-26 20:24:00+00:00
7277,Case_327,E2,2023-01-26 20:30:00+00:00
7278,Case_178,B2,2023-01-26 20:32:00+00:00
7279,Case_327,A,2023-01-26 21:00:00+00:00
7280,Case_883,A,2023-01-26 21:05:00+00:00
7281,Case_178,A,2023-01-26 21:13:00+00:00
7282,Case_883,C,2023-01-26 21:19:00+00:00
7283,Case_99,A,2023-01-26 21:21:00+00:00
7284,Case_883,D,2023-01-26 21:22:00+00:00
7285,Case_883,B1,2023-01-26 21:23:00+00:00
7286,Case_178,E1,2023-01-26 21:34:00+00:00
7287,Case_509,A,2023-01-26 21:36:00+00:00
7288,Case_720,A,2023-01-26 21:37:00+00:00
7289,Case_929,A,2023-01-26 21:43:00+00:00
7290,Case_99,F,2023-01-26 21:46:00+00:00
7291,Case_883,B2,2023-01-26 21:47:00+00:00
7292,Case_509,C,2023-01-26 21:50:00+00:00
7293,Case_509,B1,2023-01-26 21:52:00+00:00
7294,Case_929,C,2023-01-26 21:53:00+00:00
7295,Case_509,D,2023-01-26 21:55:00+00:00
7296,Case_929,B1,2023-01-26 21:55:00+00:00
7297,Case_178,E2,2023-01-26 21:55:00+00:00
7298,Case_929,D,2023-01-26 21:58:00+00:00
7299,Case_317,A,2023-01-26 22:14:00+00:00
7300,Case_883,A,2023-01-26 22:25:00+00:00
7301,Case_758,A,2023-01-26 22:25:00+00:00
7302,Case_178,A,2023-01-26 22:26:00+00:00
7303,Case_99,A,2023-01-26 22:31:00+00:00
7304,Case_509,B2,2023-01-26 22:36:00+00:00
7305,Case_929,B2,2023-01-26 22:37:00+00:00
7306,Case_317,C,2023-01-26 22:42:00+00:00
7307,Case_317,D,2023-01-26 22:45:00+00:00
7308,Case_317,B1,2023-01-26 22:47:00+00:00
7309,Case_758,C,2023-01-26 22:49:00+00:00
7310,Case_883,F,2023-01-26 22:50:00+00:00
7311,Case_758,D,2023-01-26 22:53:00+00:00
7312,Case_758,B1,2023-01-26 22:54:00+00:00
7313,Case_929,A,2023-01-26 22:59:00+00:00
7314,Case_758,B2,2023-01-26 23:13:00+00:00
7315,Case_509,A,2023-01-26 23:15:00+00:00
7316,Case_317,B2,2023-01-26 23:17:00+00:00
7317,Case_929,F,2023-01-26 23:22:00+00:00
7318,Case_509,F,2023-01-26 23:34:00+00:00
7319,Case_883,A,2023-01-26 23:34:00+00:00
7320,Case_230,A,2023-01-26 23:43:00+00:00
7321,Case_230,C,2023-01-27 00:06:00+00:00
7322,Case_758,A,2023-01-27 00:07:00+00:00
7323,Case_230,D,2023-01-27 00:08:00+00:00
7324,Case_230,B1,2023-01-27 00:10:00+00:00
7325,Case_317,A,2023-01-27 00:15:00+00:00
7326,Case_929,A,2023-01-27 00:16:00+00:00
7327,Case_758,E1,2023-01-27 00:19:00+00:00
7328,Case_317,E1,2023-01-27 00:29:00+00:00
7329,Case_509,A,2023-01-27 00:40:00+00:00
7330,Case_230,B2,2023-01-27 00:42:00+00:00
7331,Case_758,E2,2023-01-27 01:00:00+00:00
7332,Case_230,A,2023-01-27 01:04:00+00:00
7333,Case_317,E2,2023-01-27 01:05:00+00:00
7334,Case_230,E1,2023-01-27 01:28:00+00:00
7335,Case_758,A,2023-01-27 01:34:00+00:00
7336,Case_317,A,2023-01-27 01:40:00+00:00
7337,Case_230,E2,2023-01-27 02:08:00+00:00
7338,Case_230,A,2023-01-27 02:25:00+00:00
7339,Case_844,A,2023-01-27 03:01:00+00:00
7340,Case_844,C,2023-01-27 03:16:00+00:00
7341,Case_844,D,2023-01-27 03:17:00+00:00
7342,Case_844,B1,2023-01-27 03:23:00+00:00
7343,Case_844,B2,2023-01-27 04:03:00+00:00
7344,Case_951,A,2023-01-27 04:16:00+00:00
7345,Case_951,C,2023-01-27 04:28:00+00:00
7346,Case_951,D,2023-01-27 04:33:00+00:00
7347,Case_951,B1,2023-01-27 04:34:00+00:00
7348,Case_844,A,2023-01-27 04:42:00+00:00
7349,Case_551,A,2023-01-27 04:47:00+00:00
7350,Case_623,A,2023-01-27 04:48:00+00:00
7351,Case_708,A,2023-01-27 04:55:00+00:00
7352,Case_623,C,2023-01-27 05:04:00+00:00
7353,Case_708,C,2023-01-27 05:06:00+00:00
7354,Case_623,B1,2023-01-27 05:06:00+00:00
7355,Case_708,D,2023-01-27 05:07:00+00:00
7356,Case_844,E1,2023-01-27 05:09:00+00:00
7357,Case_623,D,2023-01-27 05:09:00+00:00
7358,Case_708,B1,2023-01-27 05:11:00+00:00
7359,Case_551,C,2023-01-27 05:13:00+00:00
7360,Case_951,B2,2023-01-27 05:13:00+00:00
7361,Case_551,D,2023-01-27 05:14:00+00:00
7362,Case_551,B1,2023-01-27 05:20:00+00:00
7363,Case_231,A,2023-01-27 05:22:00+00:00
7364,Case_955,A,2023-01-27 05:24:00+00:00
7365,Case_708,B2,2023-01-27 05:31:00+00:00
7366,Case_951,A,2023-01-27 05:36:00+00:00
7367,Case_955,C,2023-01-27 05:38:00+00:00
7368,Case_231,C,2023-01-27 05:40:00+00:00
7369,Case_231,D,2023-01-27 05:41:00+00:00
7370,Case_955,B1,2023-01-27 05:41:00+00:00
7371,Case_955,D,2023-01-27 05:42:00+00:00
7372,Case_623,B2,2023-01-27 05:46:00+00:00
7373,Case_231,B1,2023-01-27 05:46:00+00:00
7374,Case_479,A,2023-01-27 05:47:00+00:00
7375,Case_844,E2,2023-01-27 05:49:00+00:00
7376,Case_955,B2,2023-01-27 05:57:00+00:00
7377,Case_479,C,2023-01-27 05:58:00+00:00
7378,Case_479,D,2023-01-27 06:02:00+00:00
7379,Case_479,B1,2023-01-27 06:02:00+00:00
7380,Case_951,E1,2023-01-27 06:04:00+00:00
7381,Case_551,B2,2023-01-27 06:04:00+00:00
7382,Case_231,B2,2023-01-27 06:06:00+00:00
7383,Case_859,A,2023-01-27 06:15:00+00:00
7384,Case_708,A,2023-01-27 06:17:00+00:00
7385,Case_844,A,2023-01-27 06:21:00+00:00
7386,Case_479,B2,2023-01-27 06:21:00+00:00
7387,Case_859,C,2023-01-27 06:26:00+00:00
7388,Case_708,E1,2023-01-27 06:27:00+00:00
7389,Case_859,D,2023-01-27 06:28:00+00:00
7390,Case_859,B1,2023-01-27 06:32:00+00:00
7391,Case_57,A,2023-01-27 06:37:00+00:00
7392,Case_623,A,2023-01-27 06:40:00+00:00
7393,Case_231,A,2023-01-27 06:44:00+00:00
7394,Case_951,E2,2023-01-27 06:48:00+00:00
7395,Case_57,C,2023-01-27 06:50:00+00:00
7396,Case_57,D,2023-01-27 06:51:00+00:00
7397,Case_57,B1,2023-01-27 06:55:00+00:00
7398,Case_955,A,2023-01-27 06:56:00+00:00
7399,Case_708,E2,2023-01-27 06:57:00+00:00
7400,Case_231,F,2023-01-27 06:58:00+00:00
7401,Case_551,A,2023-01-27 06:58:00+00:00
7402,Case_859,B2,2023-01-27 07:05:00+00:00
7403,Case_479,A,2023-01-27 07:07:00+00:00
7404,Case_623,F,2023-01-27 07:09:00+00:00
7405,Case_551,E1,2023-01-27 07:13:00+00:00
7406,Case_955,F,2023-01-27 07:16:00+00:00
7407,Case_951,A,2023-01-27 07:18:00+00:00
7408,Case_708,A,2023-01-27 07:24:00+00:00
7409,Case_479,F,2023-01-27 07:27:00+00:00
7410,Case_57,B2,2023-01-27 07:27:00+00:00
7411,Case_231,A,2023-01-27 07:38:00+00:00
7412,Case_859,A,2023-01-27 07:41:00+00:00
7413,Case_551,E2,2023-01-27 07:41:00+00:00
7414,Case_705,A,2023-01-27 08:04:00+00:00
7415,Case_859,E1,2023-01-27 08:06:00+00:00
7416,Case_479,A,2023-01-27 08:09:00+00:00
7417,Case_57,A,2023-01-27 08:13:00+00:00
7418,Case_319,A,2023-01-27 08:20:00+00:00
7419,Case_551,A,2023-01-27 08:21:00+00:00
7420,Case_623,A,2023-01-27 08:21:00+00:00
7421,Case_57,F,2023-01-27 08:25:00+00:00
7422,Case_705,C,2023-01-27 08:34:00+00:00
7423,Case_705,D,2023-01-27 08:35:00+00:00
7424,Case_955,A,2023-01-27 08:36:00+00:00
7425,Case_296,A,2023-01-27 08:37:00+00:00
7426,Case_705,B1,2023-01-27 08:40:00+00:00
7427,Case_859,E2,2023-01-27 08:42:00+00:00
7428,Case_319,C,2023-01-27 08:50:00+00:00
7429,Case_296,C,2023-01-27 08:51:00+00:00
7430,Case_319,D,2023-01-27 08:52:00+00:00
7431,Case_296,B1,2023-01-27 08:54:00+00:00
7432,Case_319,B1,2023-01-27 08:56:00+00:00
7433,Case_296,D,2023-01-27 08:56:00+00:00
7434,Case_859,A,2023-01-27 09:09:00+00:00
7435,Case_319,B2,2023-01-27 09:24:00+00:00
7436,Case_705,B2,2023-01-27 09:25:00+00:00
7437,Case_296,B2,2023-01-27 09:26:00+00:00
7438,Case_57,A,2023-01-27 09:26:00+00:00
7439,Case_518,A,2023-01-27 09:29:00+00:00
7440,Case_518,C,2023-01-27 09:53:00+00:00
7441,Case_518,D,2023-01-27 09:58:00+00:00
7442,Case_518,B1,2023-01-27 10:00:00+00:00
7443,Case_466,A,2023-01-27 10:09:00+00:00
7444,Case_319,A,2023-01-27 10:12:00+00:00
7445,Case_296,A,2023-01-27 10:13:00+00:00
7446,Case_518,B2,2023-01-27 10:20:00+00:00
7447,Case_705,A,2023-01-27 10:22:00+00:00
7448,Case_319,E1,2023-01-27 10:24:00+00:00
7449,Case_705,F,2023-01-27 10:35:00+00:00
7450,Case_466,C,2023-01-27 10:38:00+00:00
7451,Case_296,F,2023-01-27 10:40:00+00:00
7452,Case_466,D,2023-01-27 10:42:00+00:00
7453,Case_466,B1,2023-01-27 10:45:00+00:00
7454,Case_319,E2,2023-01-27 11:00:00+00:00
7455,Case_466,B2,2023-01-27 11:06:00+00:00
7456,Case_795,A,2023-01-27 11:12:00+00:00
7457,Case_296,A,2023-01-27 11:15:00+00:00
7458,Case_518,A,2023-01-27 11:16:00+00:00
7459,Case_319,A,2023-01-27 11:21:00+00:00
7460,Case_518,E1,2023-01-27 11:27:00+00:00
7461,Case_795,C,2023-01-27 11:39:00+00:00
7462,Case_795,D,2023-01-27 11:40:00+00:00
7463,Case_795,B1,2023-01-27 11:41:00+00:00
7464,Case_705,A,2023-01-27 11:45:00+00:00
7465,Case_518,E2,2023-01-27 12:02:00+00:00
7466,Case_466,A,2023-01-27 12:03:00+00:00
7467,Case_795,B2,2023-01-27 12:08:00+00:00
7468,Case_409,A,2023-01-27 12:15:00+00:00
7469,Case_518,A,2023-01-27 12:25:00+00:00
7470,Case_466,F,2023-01-27 12:29:00+00:00
7471,Case_409,C,2023-01-27 12:31:00+00:00
7472,Case_409,D,2023-01-27 12:36:00+00:00
7473,Case_409,B1,2023-01-27 12:38:00+00:00
7474,Case_795,A,2023-01-27 12:45:00+00:00
7475,Case_795,E1,2023-01-27 12:59:00+00:00
7476,Case_466,A,2023-01-27 13:14:00+00:00
7477,Case_116,A,2023-01-27 13:22:00+00:00
7478,Case_409,B2,2023-01-27 13:23:00+00:00
7479,Case_795,E2,2023-01-27 13:27:00+00:00
7480,Case_326,A,2023-01-27 13:31:00+00:00
7481,Case_326,C,2023-01-27 13:45:00+00:00
7482,Case_326,D,2023-01-27 13:46:00+00:00
7483,Case_116,C,2023-01-27 13:46:00+00:00
7484,Case_116,D,2023-01-27 13:48:00+00:00
7485,Case_326,B1,2023-01-27 13:50:00+00:00
7486,Case_116,B1,2023-01-27 13:50:00+00:00
7487,Case_795,A,2023-01-27 13:55:00+00:00
7488,Case_621,A,2023-01-27 13:58:00+00:00
7489,Case_409,A,2023-01-27 14:04:00+00:00
7490,Case_302,A,2023-01-27 14:04:00+00:00
7491,Case_326,B2,2023-01-27 14:05:00+00:00
7492,Case_116,B2,2023-01-27 14:15:00+00:00
7493,Case_621,C,2023-01-27 14:23:00+00:00
7494,Case_621,B1,2023-01-27 14:25:00+00:00
7495,Case_621,D,2023-01-27 14:27:00+00:00
7496,Case_302,C,2023-01-27 14:28:00+00:00
7497,Case_302,D,2023-01-27 14:29:00+00:00
7498,Case_114,A,2023-01-27 14:31:00+00:00
7499,Case_302,B1,2023-01-27 14:33:00+00:00
7500,Case_409,F,2023-01-27 14:34:00+00:00
7501,Case_114,C,2023-01-27 14:41:00+00:00
7502,Case_114,B1,2023-01-27 14:44:00+00:00
7503,Case_114,D,2023-01-27 14:45:00+00:00
7504,Case_116,A,2023-01-27 14:55:00+00:00
7505,Case_326,A,2023-01-27 14:56:00+00:00
7506,Case_621,B2,2023-01-27 15:05:00+00:00
7507,Case_326,F,2023-01-27 15:11:00+00:00
7508,Case_114,B2,2023-01-27 15:13:00+00:00
7509,Case_302,B2,2023-01-27 15:14:00+00:00
7510,Case_116,E1,2023-01-27 15:19:00+00:00
7511,Case_964,A,2023-01-27 15:20:00+00:00
7512,Case_114,A,2023-01-27 15:33:00+00:00
7513,Case_621,A,2023-01-27 15:41:00+00:00
7514,Case_964,C,2023-01-27 15:41:00+00:00
7515,Case_964,D,2023-01-27 15:42:00+00:00
7516,Case_964,B1,2023-01-27 15:48:00+00:00
7517,Case_116,E2,2023-01-27 15:49:00+00:00
7518,Case_114,E1,2023-01-27 15:50:00+00:00
7519,Case_409,A,2023-01-27 15:54:00+00:00
7520,Case_116,A,2023-01-27 16:04:00+00:00
