EventID,CaseID,Activity,Timestamp,Resource,Location,Shift,Department,ProcessingTime,PriorityLevel,FileSize
E_1371,Case_196,Submit,2025-01-25T19:04:35.666853,User_4,Headquarters,Night,HR,57,2,6.94
E_1372,Case_196,Finalize,2025-01-25T19:19:35.666853,User_3,Branch_B,Night,IT,56,5,3.58
E_1373,Case_197,Submit,2025-01-15T10:26:35.666853,User_3,Branch_A,Morning,Operations,79,2,7.18
E_1374,Case_197,Submit,2025-01-15T11:02:35.666853,User_1,Branch_C,Morning,Finance,70,2,3.09
E_1375,Case_197,Review,2025-01-15T12:17:35.666853,User_3,Headquarters,Afternoon,HR,15,1,1.87
E_1376,Case_197,Submit,2025-01-15T12:29:35.666853,User_4,Headquarters,Night,HR,34,3,0.74
E_1377,Case_197,Approve,2025-01-15T12:49:35.666853,User_2,Branch_C,Night,HR,3,2,4.51
E_1378,Case_197,Submit,2025-01-15T14:18:35.666853,User_1,Headquarters,Morning,HR,104,3,0.71
E_1379,Case_197,Finalize,2025-01-15T15:16:35.666853,User_2,Branch_B,Morning,Operations,16,5,0.77
E_1380,Case_198,Submit,2025-01-16T10:26:35.666853,User_4,Branch_A,Afternoon,HR,84,1,1.08
E_1381,Case_198,Archive,2025-01-16T10:30:35.666853,User_2,Branch_A,Afternoon,HR,1,3,3.98
E_1382,Case_198,Submit,2025-01-16T11:24:35.666853,User_1,Headquarters,Night,IT,100,4,1.02
E_1383,Case_198,Review,2025-01-16T11:40:35.666853,User_4,Branch_A,Night,Operations,26,2,5.84
E_1384,Case_198,Submit,2025-01-16T12:35:35.666853,User_4,Branch_C,Afternoon,Operations,1,1,6.65
E_1385,Case_198,Approve,2025-01-16T14:00:35.666853,User_3,Headquarters,Night,IT,45,5,0.96
E_1386,Case_198,Finalize,2025-01-16T14:37:35.666853,User_3,Branch_A,Afternoon,Finance,113,1,9.27
E_1387,Case_199,Submit,2025-01-21T10:26:35.666853,User_1,Headquarters,Night,HR,60,2,8.52
E_1388,Case_199,Review,2025-01-21T11:27:35.666853,User_4,Branch_A,Night,IT,37,2,6.25
E_1389,Case_199,Archive,2025-01-21T12:14:35.666853,User_4,Branch_B,Morning,IT,110,4,0.25
E_1390,Case_199,Submit,2025-01-21T12:40:35.666853,User_4,Branch_B,Morning,HR,94,2,5.04
E_1391,Case_199,Approve,2025-01-21T14:03:35.666853,User_4,Headquarters,Morning,Operations,110,1,8.64
E_1392,Case_199,Submit,2025-01-21T14:31:35.666853,User_4,Branch_A,Afternoon,IT,119,2,7.82
E_1393,Case_199,Finalize,2025-01-21T14:41:35.666853,User_2,Branch_B,Afternoon,Finance,20,5,8.68
E_8,Case_2,Submit,2025-01-18T10:26:35.666853,User_4,Branch_C,Afternoon,Finance,32,3,0.41
E_9,Case_2,Review,2025-01-18T11:25:35.666853,User_4,Headquarters,Morning,HR,117,4,2.1
E_10,Case_2,Archive,2025-01-18T11:42:35.666853,User_2,Headquarters,Morning,Finance,102,1,6.13
E_11,Case_2,Submit,2025-01-18T12:52:35.666853,User_4,Headquarters,Night,IT,69,4,0.18
E_12,Case_2,Approve,2025-01-18T13:57:35.666853,User_4,Branch_B,Morning,Operations,97,1,0.1
E_13,Case_2,Submit,2025-01-18T15:35:35.666853,User_4,Branch_C,Night,HR,114,5,3.57
E_14,Case_2,Finalize,2025-01-18T16:09:35.666853,User_2,Branch_C,Night,Finance,33,5,0.61
E_134,Case_20,Submit,2025-02-01T10:26:35.666853,User_2,Branch_B,Afternoon,Finance,98,5,6.16
E_135,Case_20,Submit,2025-02-01T11:54:35.666853,User_3,Branch_B,Night,HR,54,2,7.68
E_136,Case_20,Review,2025-02-01T12:54:35.666853,User_2,Headquarters,Morning,Finance,40,3,3.63
E_137,Case_20,Submit,2025-02-01T14:25:35.666853,User_1,Branch_C,Night,IT,27,3,8.17
E_138,Case_20,Approve,2025-02-01T16:24:35.666853,User_3,Headquarters,Morning,Finance,4,3,1.65
E_139,Case_20,Submit,2025-02-01T16:40:35.666853,User_3,Headquarters,Night,IT,47,3,0.92
E_140,Case_20,Finalize,2025-02-01T18:36:35.666853,User_1,Branch_C,Morning,IT,90,5,8.78
E_1394,Case_200,Submit,2025-01-21T10:26:35.666853,User_4,Branch_A,Night,Operations,7,3,3.99
E_1395,Case_200,Archive,2025-01-21T10:44:35.666853,User_4,Branch_A,Morning,Finance,96,1,4.48
E_1396,Case_200,Submit,2025-01-21T11:24:35.666853,User_3,Branch_B,Night,Finance,112,1,1.79
E_1397,Case_200,Review,2025-01-21T12:06:35.666853,User_2,Branch_C,Night,Operations,72,4,9.5
E_1398,Case_200,Submit,2025-01-21T13:27:35.666853,User_2,Branch_C,Morning,HR,3,5,2.22
E_1399,Case_200,Approve,2025-01-21T14:46:35.666853,User_1,Headquarters,Morning,HR,25,3,7.42
E_1400,Case_200,Finalize,2025-01-21T15:40:35.666853,User_2,Branch_C,Morning,Operations,68,1,0.22
E_141,Case_21,Submit,2025-01-19T10:26:35.666853,User_1,Headquarters,Night,Finance,22,3,1.2
E_142,Case_21,Archive,2025-01-19T10:28:35.666853,User_4,Branch_A,Night,Finance,68,1,7.89
E_143,Case_21,Submit,2025-01-19T11:36:35.666853,User_3,Branch_C,Morning,Finance,65,2,1.24
E_144,Case_21,Review,2025-01-19T12:54:35.666853,User_2,Branch_B,Night,IT,111,1,2.25
E_145,Case_21,Submit,2025-01-19T13:46:35.666853,User_3,Branch_B,Night,HR,61,4,2.88
E_146,Case_21,Approve,2025-01-19T14:04:35.666853,User_1,Branch_C,Afternoon,Operations,36,1,1.71
E_147,Case_21,Finalize,2025-01-19T14:25:35.666853,User_3,Branch_B,Morning,HR,89,2,8.25
E_148,Case_22,Submit,2025-01-29T10:26:35.666853,User_2,Branch_C,Morning,Finance,9,1,1.53
E_149,Case_22,Submit,2025-01-29T12:15:35.666853,User_1,Headquarters,Afternoon,Finance,112,2,5.65
E_150,Case_22,Review,2025-01-29T12:33:35.666853,User_2,Branch_B,Afternoon,Operations,62,5,2.08
E_151,Case_22,Submit,2025-01-29T14:08:35.666853,User_4,Headquarters,Night,HR,28,4,4.99
E_152,Case_22,Approve,2025-01-29T15:27:35.666853,User_3,Branch_C,Morning,IT,22,2,0.87
E_153,Case_22,Submit,2025-01-29T16:17:35.666853,User_4,Branch_B,Morning,HR,104,1,0.73
E_154,Case_22,Finalize,2025-01-29T17:46:35.666853,User_3,Branch_A,Night,IT,29,1,9.59
E_155,Case_23,Submit,2025-01-12T10:26:35.666853,User_1,Headquarters,Morning,IT,70,3,8.54
E_156,Case_23,Archive,2025-01-12T10:31:35.666853,User_4,Branch_C,Morning,HR,44,2,7.34
E_157,Case_23,Submit,2025-01-12T11:10:35.666853,User_4,Branch_A,Afternoon,Finance,109,1,6.79
E_158,Case_23,Review,2025-01-12T11:50:35.666853,User_2,Branch_A,Morning,IT,18,2,3.39
E_159,Case_23,Submit,2025-01-12T12:50:35.666853,User_1,Branch_B,Afternoon,Operations,31,1,6.72
E_160,Case_23,Approve,2025-01-12T12:53:35.666853,User_4,Branch_B,Afternoon,Operations,57,1,8.49
E_161,Case_23,Finalize,2025-01-12T14:31:35.666853,User_3,Headquarters,Afternoon,Operations,59,1,6.92
E_162,Case_24,Submit,2025-01-11T10:26:35.666853,User_3,Headquarters,Morning,Operations,117,1,3.58
E_163,Case_24,Submit,2025-01-11T10:54:35.666853,User_3,Headquarters,Morning,IT,117,2,9.51
E_164,Case_24,Review,2025-01-11T11:35:35.666853,User_2,Branch_B,Night,Operations,74,1,9.06
E_165,Case_24,Submit,2025-01-11T11:56:35.666853,User_2,Headquarters,Night,Finance,49,5,7.1
E_166,Case_24,Approve,2025-01-11T12:37:35.666853,User_4,Branch_A,Morning,IT,93,5,0.24
E_167,Case_24,Submit,2025-01-11T13:45:35.666853,User_4,Branch_A,Night,Finance,57,1,9.1
E_168,Case_24,Finalize,2025-01-11T14:31:35.666853,User_2,Branch_C,Afternoon,Finance,79,1,9.33
E_169,Case_25,Submit,2025-02-09T10:26:35.666853,User_1,Branch_A,Night,IT,61,3,2.26
E_170,Case_25,Review,2025-02-09T11:11:35.666853,User_4,Branch_C,Afternoon,Operations,111,2,4.63
E_171,Case_25,Archive,2025-02-09T13:02:35.666853,User_3,Branch_C,Afternoon,Finance,55,5,8.69
E_172,Case_25,Submit,2025-02-09T13:53:35.666853,User_1,Branch_C,Afternoon,HR,110,4,9.86
E_173,Case_25,Approve,2025-02-09T13:58:35.666853,User_3,Headquarters,Morning,HR,47,4,2.98
E_174,Case_25,Submit,2025-02-09T15:53:35.666853,User_4,Branch_B,Afternoon,IT,100,3,5.5
E_175,Case_25,Finalize,2025-02-09T16:06:35.666853,User_1,Branch_B,Morning,IT,15,3,4.88
E_176,Case_26,Submit,2025-01-21T10:26:35.666853,User_3,Branch_B,Afternoon,Operations,80,4,6.54
E_177,Case_26,Submit,2025-01-21T11:26:35.666853,User_2,Branch_B,Morning,Operations,46,4,4.27
E_178,Case_26,Review,2025-01-21T12:56:35.666853,User_2,Branch_B,Afternoon,Operations,16,1,0.56
E_179,Case_26,Submit,2025-01-21T14:22:35.666853,User_2,Headquarters,Morning,IT,5,5,8.6
E_180,Case_26,Approve,2025-01-21T16:06:35.666853,User_2,Branch_C,Night,Finance,36,1,1.28
E_181,Case_26,Submit,2025-01-21T17:31:35.666853,User_4,Headquarters,Morning,Finance,107,5,6.82
E_182,Case_26,Finalize,2025-01-21T17:41:35.666853,User_2,Branch_A,Afternoon,Finance,114,5,7.93
E_183,Case_27,Submit,2025-01-26T10:26:35.666853,User_3,Branch_B,Morning,Operations,81,2,1.9
E_184,Case_27,Archive,2025-01-26T12:24:35.666853,User_4,Branch_C,Morning,HR,5,2,1.4
E_185,Case_27,Review,2025-01-26T12:52:35.666853,User_1,Branch_B,Night,IT,40,4,8.79
E_186,Case_27,Submit,2025-01-26T14:40:35.666853,User_3,Branch_A,Night,Operations,61,2,5.68
E_187,Case_27,Approve,2025-01-26T14:51:35.666853,User_1,Branch_B,Morning,Finance,24,5,9.03
E_188,Case_27,Submit,2025-01-26T15:52:35.666853,User_2,Branch_B,Night,HR,57,5,8.52
E_189,Case_27,Finalize,2025-01-26T15:59:35.666853,User_4,Branch_A,Morning,IT,5,5,0.37
E_190,Case_28,Submit,2025-02-08T10:26:35.666853,User_2,Branch_C,Morning,Operations,26,4,8.69
E_191,Case_28,Archive,2025-02-08T12:15:35.666853,User_1,Branch_B,Afternoon,IT,70,2,7.5
E_192,Case_28,Review,2025-02-08T14:07:35.666853,User_4,Branch_B,Morning,IT,23,2,4.61
E_193,Case_28,Submit,2025-02-08T15:40:35.666853,User_3,Branch_C,Morning,Finance,94,1,9.31
E_194,Case_28,Approve,2025-02-08T16:14:35.666853,User_2,Headquarters,Morning,Finance,24,2,9.62
E_195,Case_28,Submit,2025-02-08T16:59:35.666853,User_2,Headquarters,Night,IT,98,5,7.77
E_196,Case_28,Finalize,2025-02-08T17:26:35.666853,User_1,Branch_C,Afternoon,Operations,38,4,7.82
E_197,Case_29,Submit,2025-02-03T10:26:35.666853,User_4,Branch_A,Morning,Operations,67,1,9.0
E_198,Case_29,Archive,2025-02-03T11:07:35.666853,User_4,Branch_C,Night,Finance,75,4,8.03
E_199,Case_29,Review,2025-02-03T12:16:35.666853,User_4,Branch_C,Morning,Operations,64,1,2.01
E_200,Case_29,Submit,2025-02-03T13:22:35.666853,User_2,Branch_A,Afternoon,Finance,46,1,5.18
E_201,Case_29,Approve,2025-02-03T14:28:35.666853,User_4,Branch_C,Night,Operations,32,3,8.36
E_202,Case_29,Submit,2025-02-03T15:17:35.666853,User_2,Branch_A,Afternoon,Finance,103,5,7.05
E_203,Case_29,Finalize,2025-02-03T15:57:35.666853,User_3,Branch_B,Morning,Finance,63,2,8.3
E_15,Case_3,Submit,2025-01-28T10:26:35.666853,User_1,Branch_B,Night,Operations,43,5,8.33
E_16,Case_3,Submit,2025-01-28T12:26:35.666853,User_1,Branch_C,Night,Finance,1,1,3.85
E_17,Case_3,Review,2025-01-28T14:11:35.666853,User_1,Branch_A,Night,HR,108,4,4.21
E_18,Case_3,Submit,2025-01-28T15:19:35.666853,User_4,Headquarters,Morning,HR,25,3,9.61
E_19,Case_3,Approve,2025-01-28T16:13:35.666853,User_4,Branch_A,Morning,IT,107,1,3.58
E_20,Case_3,Submit,2025-01-28T18:13:35.666853,User_1,Branch_A,Afternoon,HR,112,3,2.29
E_21,Case_3,Finalize,2025-01-28T19:42:35.666853,User_2,Headquarters,Afternoon,Finance,105,4,5.16
E_204,Case_30,Submit,2025-02-01T10:26:35.666853,User_2,Branch_A,Afternoon,Finance,27,5,8.63
E_205,Case_30,Archive,2025-02-01T11:27:35.666853,User_4,Branch_B,Morning,HR,37,5,1.87
E_206,Case_30,Submit,2025-02-01T12:42:35.666853,User_1,Headquarters,Night,Finance,46,1,2.29
E_207,Case_30,Review,2025-02-01T13:27:35.666853,User_1,Headquarters,Afternoon,HR,7,5,2.1
E_208,Case_30,Submit,2025-02-01T15:23:35.666853,User_3,Headquarters,Night,Finance,45,4,7.57
E_209,Case_30,Approve,2025-02-01T15:55:35.666853,User_2,Branch_B,Morning,Operations,115,3,8.57
E_210,Case_30,Finalize,2025-02-01T17:00:35.666853,User_3,Headquarters,Morning,HR,97,5,1.62
E_211,Case_31,Submit,2025-01-22T10:26:35.666853,User_4,Branch_C,Morning,Operations,7,2,9.2
E_212,Case_31,Submit,2025-01-22T11:26:35.666853,User_2,Headquarters,Morning,HR,50,3,8.64
E_213,Case_31,Review,2025-01-22T11:35:35.666853,User_2,Branch_C,Morning,Finance,111,3,0.78
E_214,Case_31,Submit,2025-01-22T12:37:35.666853,User_3,Branch_C,Morning,IT,42,5,4.67
E_215,Case_31,Approve,2025-01-22T14:08:35.666853,User_4,Branch_B,Night,Finance,54,1,5.8
E_216,Case_31,Submit,2025-01-22T14:09:35.666853,User_1,Headquarters,Morning,IT,81,5,7.51
E_217,Case_31,Finalize,2025-01-22T15:32:35.666853,User_3,Branch_A,Morning,Operations,57,4,6.77
E_218,Case_32,Submit,2025-01-25T10:26:35.666853,User_3,Branch_B,Afternoon,IT,52,1,1.49
E_219,Case_32,Archive,2025-01-25T12:20:35.666853,User_2,Headquarters,Morning,Finance,52,2,0.63
E_220,Case_32,Submit,2025-01-25T12:27:35.666853,User_4,Branch_B,Night,HR,117,4,9.19
E_221,Case_32,Review,2025-01-25T12:55:35.666853,User_4,Branch_A,Afternoon,Operations,95,4,6.34
E_222,Case_32,Submit,2025-01-25T14:00:35.666853,User_4,Branch_A,Afternoon,IT,47,4,8.18
E_223,Case_32,Approve,2025-01-25T14:47:35.666853,User_2,Branch_B,Morning,Finance,3,2,2.32
E_224,Case_32,Finalize,2025-01-25T15:32:35.666853,User_3,Branch_C,Morning,IT,79,4,0.66
E_225,Case_33,Submit,2025-01-19T10:26:35.666853,User_2,Branch_A,Morning,Finance,76,2,6.64
E_226,Case_33,Submit,2025-01-19T10:37:35.666853,User_4,Headquarters,Afternoon,Operations,13,4,8.39
E_227,Case_33,Review,2025-01-19T12:17:35.666853,User_4,Headquarters,Morning,IT,31,2,9.24
E_228,Case_33,Submit,2025-01-19T12:55:35.666853,User_4,Headquarters,Afternoon,HR,55,3,4.63
E_229,Case_33,Approve,2025-01-19T13:25:35.666853,User_3,Headquarters,Night,Finance,67,4,5.84
E_230,Case_33,Submit,2025-01-19T14:13:35.666853,User_4,Branch_A,Afternoon,Finance,78,1,3.02
E_231,Case_33,Finalize,2025-01-19T15:21:35.666853,User_4,Headquarters,Night,IT,118,1,1.93
E_232,Case_34,Submit,2025-02-07T10:26:35.666853,User_1,Branch_A,Night,IT,93,3,4.83
E_233,Case_34,Submit,2025-02-07T11:29:35.666853,User_4,Branch_C,Morning,HR,112,5,7.78
E_234,Case_34,Review,2025-02-07T12:09:35.666853,User_1,Branch_A,Morning,HR,22,4,8.83
E_235,Case_34,Submit,2025-02-07T14:02:35.666853,User_4,Branch_B,Night,Operations,106,5,2.73
E_236,Case_34,Approve,2025-02-07T14:59:35.666853,User_3,Headquarters,Morning,HR,110,1,4.86
E_237,Case_34,Submit,2025-02-07T16:49:35.666853,User_3,Branch_B,Afternoon,HR,62,3,5.83
E_238,Case_34,Finalize,2025-02-07T17:44:35.666853,User_3,Headquarters,Morning,HR,110,3,8.98
E_239,Case_35,Submit,2025-01-18T10:26:35.666853,User_2,Branch_A,Afternoon,HR,26,4,6.88
E_240,Case_35,Review,2025-01-18T10:52:35.666853,User_4,Branch_C,Afternoon,IT,61,1,1.09
E_241,Case_35,Archive,2025-01-18T11:42:35.666853,User_4,Branch_A,Night,HR,103,1,8.66
E_242,Case_35,Submit,2025-01-18T12:52:35.666853,User_1,Branch_A,Night,IT,103,4,8.59
E_243,Case_35,Approve,2025-01-18T14:27:35.666853,User_3,Branch_C,Morning,HR,88,1,1.11
E_244,Case_35,Submit,2025-01-18T15:59:35.666853,User_1,Branch_C,Afternoon,HR,119,2,2.3
E_245,Case_35,Finalize,2025-01-18T17:58:35.666853,User_4,Headquarters,Morning,Operations,65,3,5.66
E_246,Case_36,Submit,2025-02-05T10:26:35.666853,User_4,Branch_C,Night,IT,63,3,9.96
E_247,Case_36,Archive,2025-02-05T11:57:35.666853,User_2,Branch_C,Night,HR,1,3,5.34
E_248,Case_36,Review,2025-02-05T12:55:35.666853,User_3,Branch_B,Night,Finance,49,1,5.04
E_249,Case_36,Submit,2025-02-05T13:51:35.666853,User_1,Branch_B,Morning,HR,12,3,2.32
E_250,Case_36,Approve,2025-02-05T15:11:35.666853,User_3,Branch_A,Afternoon,IT,94,5,9.02
E_251,Case_36,Submit,2025-02-05T15:27:35.666853,User_2,Branch_A,Night,IT,60,5,4.37
E_252,Case_36,Finalize,2025-02-05T15:36:35.666853,User_1,Branch_A,Night,HR,7,2,7.23
E_253,Case_37,Submit,2025-01-11T10:26:35.666853,User_3,Branch_C,Night,Finance,53,2,4.43
E_254,Case_37,Review,2025-01-11T11:19:35.666853,User_2,Branch_B,Night,Operations,100,1,4.46
E_255,Case_37,Archive,2025-01-11T11:34:35.666853,User_1,Branch_C,Morning,IT,74,2,1.28
E_256,Case_37,Submit,2025-01-11T12:10:35.666853,User_4,Branch_C,Night,HR,76,3,7.55
E_257,Case_37,Review,2025-01-11T12:43:35.666853,User_4,Branch_A,Afternoon,Finance,14,1,8.93
E_258,Case_37,Submit,2025-01-11T13:02:35.666853,User_2,Branch_C,Morning,Finance,10,4,9.77
E_259,Case_37,Approve,2025-01-11T14:34:35.666853,User_2,Headquarters,Morning,Operations,88,3,8.41
E_260,Case_38,Submit,2025-01-22T10:26:35.666853,User_3,Branch_B,Night,HR,84,3,2.43
E_261,Case_38,Review,2025-01-22T12:20:35.666853,User_1,Branch_A,Night,Finance,88,1,5.33
E_262,Case_38,Archive,2025-01-22T13:50:35.666853,User_4,Branch_B,Afternoon,Operations,95,4,1.47
E_263,Case_38,Submit,2025-01-22T15:10:35.666853,User_2,Headquarters,Afternoon,Finance,61,1,5.73
E_264,Case_38,Review,2025-01-22T15:48:35.666853,User_3,Branch_A,Morning,HR,9,3,6.11
E_265,Case_38,Submit,2025-01-22T15:51:35.666853,User_3,Branch_A,Night,HR,114,2,1.51
E_266,Case_38,Approve,2025-01-22T15:52:35.666853,User_3,Branch_B,Night,HR,19,5,7.51
E_267,Case_39,Submit,2025-01-22T10:26:35.666853,User_2,Branch_A,Afternoon,Operations,26,1,9.39
E_268,Case_39,Archive,2025-01-22T10:34:35.666853,User_2,Branch_B,Morning,HR,66,4,2.48
E_269,Case_39,Submit,2025-01-22T12:28:35.666853,User_1,Headquarters,Night,HR,18,2,4.61
E_270,Case_39,Review,2025-01-22T14:05:35.666853,User_3,Branch_A,Night,Operations,93,2,7.56
E_271,Case_39,Submit,2025-01-22T15:29:35.666853,User_1,Branch_A,Afternoon,HR,53,1,5.09
E_272,Case_39,Approve,2025-01-22T17:09:35.666853,User_4,Branch_B,Night,Operations,47,1,2.04
E_273,Case_39,Finalize,2025-01-22T18:05:35.666853,User_1,Branch_A,Afternoon,Finance,22,3,3.53
E_22,Case_4,Submit,2025-01-27T10:26:35.666853,User_1,Branch_A,Morning,IT,104,3,7.14
E_23,Case_4,Review,2025-01-27T10:44:35.666853,User_3,Branch_C,Morning,Finance,99,3,2.19
E_24,Case_4,Archive,2025-01-27T12:07:35.666853,User_3,Branch_B,Afternoon,Operations,51,3,0.13
E_25,Case_4,Submit,2025-01-27T13:29:35.666853,User_1,Headquarters,Night,Operations,108,4,5.27
E_26,Case_4,Approve,2025-01-27T13:43:35.666853,User_4,Branch_C,Night,Finance,84,1,1.75
E_27,Case_4,Submit,2025-01-27T15:31:35.666853,User_3,Branch_A,Night,IT,61,3,9.68
E_28,Case_4,Finalize,2025-01-27T16:31:35.666853,User_2,Branch_A,Night,Finance,60,3,6.44
E_274,Case_40,Submit,2025-01-23T10:26:35.666853,User_4,Branch_C,Night,Finance,32,4,1.96
E_275,Case_40,Archive,2025-01-23T12:12:35.666853,User_3,Branch_B,Night,Finance,103,2,5.31
E_276,Case_40,Review,2025-01-23T12:13:35.666853,User_3,Branch_B,Morning,Finance,1,4,4.77
E_277,Case_40,Submit,2025-01-23T12:14:35.666853,User_1,Headquarters,Afternoon,HR,100,3,2.45
E_278,Case_40,Approve,2025-01-23T13:24:35.666853,User_3,Branch_A,Afternoon,Operations,21,4,4.3
E_279,Case_40,Submit,2025-01-23T13:49:35.666853,User_4,Branch_A,Afternoon,IT,43,1,5.81
E_280,Case_40,Finalize,2025-01-23T15:46:35.666853,User_1,Headquarters,Night,IT,67,2,4.93
E_281,Case_41,Submit,2025-01-20T10:26:35.666853,User_1,Headquarters,Morning,Operations,34,3,0.46
E_282,Case_41,Archive,2025-01-20T10:31:35.666853,User_4,Headquarters,Afternoon,IT,88,5,8.59
E_283,Case_41,Review,2025-01-20T11:44:35.666853,User_2,Headquarters,Afternoon,IT,40,5,7.3
E_284,Case_41,Submit,2025-01-20T13:15:35.666853,User_4,Branch_C,Afternoon,Finance,7,2,6.79
E_285,Case_41,Approve,2025-01-20T13:59:35.666853,User_3,Branch_B,Morning,Finance,51,2,8.95
E_286,Case_41,Submit,2025-01-20T14:33:35.666853,User_4,Branch_A,Afternoon,Operations,14,2,1.0
E_287,Case_41,Finalize,2025-01-20T15:22:35.666853,User_1,Branch_B,Morning,Operations,96,2,4.61
E_288,Case_42,Submit,2025-01-14T10:26:35.666853,User_3,Branch_A,Morning,Finance,45,4,9.5
E_289,Case_42,Review,2025-01-14T11:48:35.666853,User_3,Headquarters,Afternoon,HR,54,5,6.89
E_290,Case_42,Archive,2025-01-14T12:26:35.666853,User_1,Branch_B,Morning,Operations,74,4,6.52
E_291,Case_42,Submit,2025-01-14T12:58:35.666853,User_2,Branch_A,Morning,Operations,68,4,4.97
E_292,Case_42,Approve,2025-01-14T13:23:35.666853,User_1,Branch_B,Morning,IT,4,3,7.06
E_293,Case_42,Submit,2025-01-14T14:28:35.666853,User_1,Headquarters,Morning,HR,103,1,3.43
E_294,Case_42,Finalize,2025-01-14T15:23:35.666853,User_1,Headquarters,Night,Finance,111,5,4.26
E_295,Case_43,Submit,2025-01-13T10:26:35.666853,User_2,Headquarters,Afternoon,Finance,70,1,9.88
E_296,Case_43,Archive,2025-01-13T11:41:35.666853,User_3,Branch_A,Night,HR,6,5,4.12
E_297,Case_43,Submit,2025-01-13T13:06:35.666853,User_2,Headquarters,Night,HR,12,5,7.47
E_298,Case_43,Review,2025-01-13T13:45:35.666853,User_1,Headquarters,Night,Finance,66,3,1.86
E_299,Case_43,Submit,2025-01-13T14:12:35.666853,User_1,Branch_A,Night,IT,71,5,5.9
E_300,Case_43,Approve,2025-01-13T15:56:35.666853,User_2,Branch_B,Night,Operations,61,5,0.83
E_301,Case_43,Finalize,2025-01-13T16:53:35.666853,User_4,Headquarters,Night,Finance,92,1,8.17
E_302,Case_44,Submit,2025-01-12T10:26:35.666853,User_1,Branch_A,Morning,Finance,19,2,2.25
E_303,Case_44,Review,2025-01-12T10:53:35.666853,User_3,Headquarters,Afternoon,HR,45,5,7.3
E_304,Case_44,Archive,2025-01-12T11:17:35.666853,User_2,Branch_C,Night,Finance,91,2,8.55
E_305,Case_44,Submit,2025-01-12T12:02:35.666853,User_4,Branch_A,Morning,IT,92,3,1.14
E_306,Case_44,Review,2025-01-12T13:24:35.666853,User_2,Headquarters,Morning,IT,47,3,4.07
E_307,Case_44,Submit,2025-01-12T14:28:35.666853,User_3,Branch_C,Night,Operations,51,5,0.45
E_308,Case_44,Approve,2025-01-12T15:38:35.666853,User_3,Branch_A,Night,HR,85,2,3.09
E_309,Case_45,Submit,2025-01-20T10:26:35.666853,User_4,Branch_C,Morning,Finance,47,2,0.45
E_310,Case_45,Archive,2025-01-20T12:19:35.666853,User_1,Headquarters,Night,Finance,99,2,9.98
E_311,Case_45,Review,2025-01-20T14:00:35.666853,User_1,Branch_A,Night,Finance,69,3,5.24
E_312,Case_45,Submit,2025-01-20T15:42:35.666853,User_2,Branch_C,Night,Finance,42,1,0.99
E_313,Case_45,Approve,2025-01-20T17:41:35.666853,User_4,Headquarters,Afternoon,HR,53,5,4.27
E_314,Case_45,Submit,2025-01-20T18:47:35.666853,User_3,Branch_C,Afternoon,Operations,40,4,9.19
E_315,Case_45,Finalize,2025-01-20T20:24:35.666853,User_2,Branch_C,Night,HR,4,4,9.64
E_316,Case_46,Submit,2025-02-04T10:26:35.666853,User_4,Branch_C,Morning,IT,83,3,7.14
E_317,Case_46,Review,2025-02-04T10:39:35.666853,User_1,Branch_B,Night,HR,5,2,3.64
E_318,Case_46,Archive,2025-02-04T11:23:35.666853,User_4,Headquarters,Afternoon,HR,3,4,1.2
E_319,Case_46,Submit,2025-02-04T12:42:35.666853,User_3,Branch_A,Morning,HR,53,1,8.0
E_320,Case_46,Review,2025-02-04T12:52:35.666853,User_4,Headquarters,Afternoon,HR,41,1,5.56
E_321,Case_46,Submit,2025-02-04T13:28:35.666853,User_4,Headquarters,Night,HR,62,5,4.32
E_322,Case_46,Approve,2025-02-04T14:19:35.666853,User_2,Branch_A,Morning,Operations,82,4,9.48
E_323,Case_47,Submit,2025-01-25T10:26:35.666853,User_2,Headquarters,Night,IT,59,4,8.53
E_324,Case_47,Archive,2025-01-25T10:31:35.666853,User_2,Branch_B,Morning,Finance,43,3,3.0
E_325,Case_47,Review,2025-01-25T11:17:35.666853,User_2,Headquarters,Night,Finance,67,2,7.48
E_326,Case_47,Submit,2025-01-25T11:42:35.666853,User_4,Branch_B,Afternoon,Operations,15,3,4.18
E_327,Case_47,Approve,2025-01-25T13:22:35.666853,User_1,Branch_C,Morning,Operations,28,5,7.1
E_328,Case_47,Submit,2025-01-25T15:16:35.666853,User_2,Branch_B,Morning,HR,44,4,3.02
E_329,Case_47,Finalize,2025-01-25T15:31:35.666853,User_4,Branch_C,Morning,HR,35,4,5.64
E_330,Case_48,Submit,2025-01-15T10:26:35.666853,User_4,Branch_A,Morning,Operations,68,1,1.96
E_331,Case_48,Archive,2025-01-15T12:17:35.666853,User_3,Headquarters,Night,Finance,97,2,5.11
E_332,Case_48,Review,2025-01-15T12:46:35.666853,User_1,Branch_A,Morning,Finance,64,1,1.87
E_333,Case_48,Submit,2025-01-15T14:39:35.666853,User_3,Branch_A,Night,IT,5,2,2.85
E_334,Case_48,Approve,2025-01-15T15:17:35.666853,User_2,Headquarters,Afternoon,Operations,94,3,8.8
E_335,Case_48,Submit,2025-01-15T16:50:35.666853,User_1,Branch_B,Night,Finance,77,3,5.81
E_336,Case_48,Finalize,2025-01-15T17:11:35.666853,User_1,Branch_C,Afternoon,IT,85,4,3.71
